"it_algo","diff_f","diff_g","error_in","error_out","max_diff_flow","couple_1","couple_2"
237,9.64143877607531e-07,2.95618409275723e-07,7.6083499260031e-08,1.71797479219195e-07,2.48905888110801,1035,876
238,9.62944812546807e-07,2.95230305811944e-07,7.5939822207205e-08,1.71022989629856e-07,2.47938143465512,1035,876
239,9.61754928020646e-07,2.9484416568369e-07,7.57968317579624e-08,1.70250491304526e-07,2.46977894177928,1035,876
240,9.60576989379498e-07,2.94459869820493e-07,7.56544957247087e-08,1.69479981262775e-07,2.46025053524295,1035,876
241,9.59409629794363e-07,2.94077342884221e-07,7.55128031374687e-08,1.68711483848043e-07,2.45079536110552,1035,876
242,9.58250136518318e-07,2.93696543070885e-07,7.53717579824629e-08,1.67945042503707e-07,2.44141257847502,1035,876
243,9.57102260641068e-07,2.93317446972179e-07,7.52313734857109e-08,1.67180713236858e-07,2.43210135926142,1035,876
244,9.55963843143631e-07,2.92940048545158e-07,7.50916705217645e-08,1.6641855936884e-07,2.42286088793276,1035,876
245,9.54835352899292e-07,2.92564359082657e-07,7.49526731801473e-08,1.65658645940708e-07,2.4136903612897,1035,876
246,9.53715958385649e-07,2.92190800456957e-07,7.4814406421971e-08,1.6490103838232e-07,2.40458898823124,1035,876
247,9.52603881009114e-07,2.91819024928128e-07,7.46768893588179e-08,1.64145794108215e-07,2.39555598954541,1035,876
248,9.51499406750177e-07,2.91448987456692e-07,7.45401451018974e-08,1.63392975590761e-07,2.38659059765018,1035,876
249,9.50402816272094e-07,2.91080728460597e-07,7.44041959605427e-08,1.62642641113114e-07,2.37769205640086,1035,876
250,9.4931452768272e-07,2.90714234811803e-07,7.42690534214711e-08,1.61894837424615e-07,2.36885962087842,1035,876
251,9.48233918113928e-07,2.90349530443791e-07,7.41347347198608e-08,1.61149615451657e-07,2.36009255719841,1035,876
252,9.47160695938774e-07,2.89986640520102e-07,7.40012538139877e-08,1.60407018802519e-07,2.35139014227877,1035,876
253,9.46095532311659e-07,2.89625580000409e-07,7.38686201821938e-08,1.59667086088419e-07,2.34275166365899,1035,876
254,9.45037399788495e-07,2.89266360748115e-07,7.37368399099707e-08,1.58929851337516e-07,2.33417641930862,1035,876
255,9.439867695715e-07,2.88908992212112e-07,7.3605916307054e-08,1.58195344241877e-07,2.32566371743314,1035,876
256,9.42944015603499e-07,2.88553480814962e-07,7.34758500503974e-08,1.57463590573896e-07,2.31721287628807,1035,876
257,9.41912000870973e-07,2.88200001198266e-07,7.33466393391345e-08,1.56734611937399e-07,2.30882322400726,1035,876
258,9.40888407932745e-07,2.87847231139207e-07,7.32180900654479e-08,1.56008555464435e-07,2.30049409843821,1035,876
259,9.39873526511677e-07,2.87496341358113e-07,7.30904082499136e-08,1.55285512926914e-07,2.29222484703655,1035,876
260,9.38867239251635e-07,2.87147465284631e-07,7.29636099551772e-08,1.54565479317315e-07,2.28401482583695,1035,876
261,9.3786824011704e-07,2.86800530891551e-07,7.28376861221946e-08,1.53848417999404e-07,2.27586340094251,1035,876
262,9.36877507918762e-07,2.86455523250405e-07,7.271262163005e-08,1.53134334520633e-07,2.26776994744057,1035,876
263,9.3589450705354e-07,2.86112389827091e-07,7.25884004648924e-08,1.52423224636664e-07,2.25973384904978,1035,876
264,9.34918574773285e-07,2.88314226491757e-07,7.30238138120598e-08,1.51156345876872e-07,2.25175449825269,1035,876
265,9.33403751246781e-07,2.93505578382478e-07,7.39023876891027e-08,1.49362888937099e-07,2.24383214115221,1035,876
266,9.3172266315112e-07,2.93923356113422e-07,7.37727157309879e-08,1.48481786776245e-07,2.23596627168172,1035,876
267,9.30200164286815e-07,2.93522802087926e-07,7.34630847382866e-08,1.47968406148215e-07,2.2281544660184,1035,876
268,9.28561063211293e-07,2.92984496758866e-07,7.31461890002157e-08,1.47477924901138e-07,2.22039616001598,1035,876
269,9.27275707104568e-07,2.92439116670696e-07,7.28786898453124e-08,1.4692161458728e-07,2.21269177272279,1035,876
270,9.26182303010136e-07,2.91918058727351e-07,7.2660608312994e-08,1.46312310668963e-07,2.20504073508255,1035,876
271,9.25169268497849e-07,2.91440349856503e-07,7.24829179514715e-08,1.45677701514558e-07,2.19744244718129,1035,876
272,9.24194512258432e-07,2.91007757197193e-07,7.23346004497683e-08,1.4503725692243e-07,2.18989633231945,1035,876
273,9.23244016026083e-07,2.90613644055252e-07,7.22074131317978e-08,1.44398998087099e-07,2.18240184242859,1035,876
274,9.22313590149044e-07,2.9025002316439e-07,7.20951147568247e-08,1.43765428674062e-07,2.17495845056101,1035,876
275,9.2140132689186e-07,2.89909287050131e-07,7.19932068620337e-08,1.43136525020589e-07,2.1675656396468,1035,876
276,9.20505162662242e-07,2.89585635888027e-07,7.18983408475121e-08,1.42511608828691e-07,2.16022289897921,1035,876
277,9.19622612065198e-07,2.89274570715114e-07,7.18080085887198e-08,1.41889850924832e-07,2.15292972377608,1035,876
278,9.18751859175648e-07,2.88972634765127e-07,7.17202764828206e-08,1.41270468319289e-07,2.14568561567944,1035,876
279,9.17891331371317e-07,2.88676558932087e-07,7.16336367595405e-08,1.40652756968764e-07,2.13849008274553,1035,876
280,9.17040064653897e-07,2.88384932510318e-07,7.15471748126673e-08,1.40036276165411e-07,2.13134263903169,1035,876
281,9.16197226985607e-07,2.88096872721922e-07,7.14602066127421e-08,1.39420647024626e-07,2.12424280469224,1035,876
282,9.15361526797231e-07,2.8781080582172e-07,7.13721763455545e-08,1.38805516247871e-07,2.11719010658373,1035,876
283,9.14532933238974e-07,2.87525778262536e-07,7.12827577504711e-08,1.38190711793328e-07,2.11018407795029,1035,876
284,9.13710801844056e-07,2.87241315165694e-07,7.11917847498161e-08,1.37582891600818e-07,2.10322425759409,1035,876
285,9.12898467048439e-07,2.86956824323752e-07,7.10993929720356e-08,1.37097259392599e-07,2.09631018226526,1035,876
286,9.12197658744615e-07,2.86667674616165e-07,7.10090682187664e-08,1.36622303198882e-07,2.08944126486801,1035,876
287,9.1141166839669e-07,2.86397605796457e-07,7.09190916713858e-08,1.36159538637641e-07,2.0826172248826,1035,876
288,9.10648825242121e-07,2.86136183764449e-07,7.0831038410331e-08,1.35698670939944e-07,2.07583759892248,1035,876
289,9.09898405124947e-07,2.85880326131834e-07,7.07440442579997e-08,1.35238334810143e-07,2.06910196472961,1035,876
290,9.09156086384604e-07,2.85628254675468e-07,7.06575741195975e-08,1.34778289447245e-07,2.06240989543835,1035,876
291,9.0841970099534e-07,2.85379008564221e-07,7.05710521365314e-08,1.34318920967511e-07,2.05576096815435,1035,876
292,9.07688285047741e-07,2.85131726080594e-07,7.04841250279346e-08,1.33860420186974e-07,2.04915476608778,1035,876
293,9.06961099474314e-07,2.84885843883397e-07,7.03965798666672e-08,1.33402940678126e-07,2.04259087864114,1035,876
294,9.0623792319059e-07,2.84640869160385e-07,7.03083146210327e-08,1.32946567580628e-07,2.03606890069932,1035,876
295,9.05523927505868e-07,2.84396678134867e-07,7.02193408649428e-08,1.32491445183555e-07,2.02958843264366,1035,876
296,9.04815415063676e-07,2.84153601854103e-07,7.01297311196281e-08,1.32037717231927e-07,2.02314907973573,1035,876
297,9.04110490197298e-07,2.83911004539858e-07,7.00395858828631e-08,1.31585536690914e-07,2.01675045221123,1035,876
298,9.03409500404332e-07,2.83668915056068e-07,6.99490333729407e-08,1.31135063143548e-07,2.01039216517722,1035,876
299,9.02712269753164e-07,2.83427408437233e-07,6.98582091707112e-08,1.30686451446581e-07,2.00407383849847,1035,876
300,9.02018936821589e-07,2.83186571536922e-07,6.9767246140323e-08,1.30239843455402e-07,1.99779509678058,1035,876
301,9.01329693029879e-07,2.82946505277536e-07,6.9676268919158e-08,1.29795368343094e-07,1.99155556928758,1035,876
302,9.00644383440785e-07,2.8270734175817e-07,6.9585390924349e-08,1.29353138370723e-07,1.9853548898634,1035,876
303,8.99963124682049e-07,2.82469151760794e-07,6.94947102052245e-08,1.28913247821203e-07,1.97919269687748,1035,876
304,8.99286193143859e-07,2.82232007899049e-07,6.94043125561272e-08,1.28475775403478e-07,1.97306863315509,1035,876
305,8.98613380207386e-07,2.81995988715374e-07,6.93142711168511e-08,1.28040784093024e-07,1.96698234590269,1035,876
306,8.97945171519292e-07,2.81761161880366e-07,6.9224645058767e-08,1.27608320863809e-07,1.96093348665102,1035,876
307,8.97283236076734e-07,2.81527584028047e-07,6.91354817845546e-08,1.27178419189777e-07,1.95492171119702,1035,876
308,8.96626256866818e-07,2.81295298434571e-07,6.90468171505055e-08,1.26751100781215e-07,1.9489466795394,1035,876
309,8.95973308594215e-07,2.81064339389673e-07,6.89586771401648e-08,1.26326375710086e-07,1.94300805581963,1035,876
310,8.95324312361111e-07,2.80834732107119e-07,6.88710799171219e-08,1.2590424608397e-07,1.93710550825449,1035,876
311,8.94679296475568e-07,2.80606492016632e-07,6.87840365151301e-08,1.25484705717962e-07,1.93123870907914,1035,876
312,8.94038254069012e-07,2.80379628868335e-07,6.8697552660919e-08,1.25067743188398e-07,1.92540733449482,1035,876
313,8.93401190264415e-07,2.80154185521688e-07,6.8611629467511e-08,1.24653341865764e-07,1.91961106459621,1035,876
314,8.92768908121063e-07,2.79930223735375e-07,6.85262632744545e-08,1.2424148112592e-07,1.91384958332264,1035,876
315,8.92140617890844e-07,2.79707598982813e-07,6.84414414600383e-08,1.23832120475831e-07,1.90812257839491,1035,876
316,8.91516223033869e-07,2.79486306492541e-07,6.83571586089254e-08,1.2342524391029e-07,1.90242974133071,1035,876
317,8.90895716991685e-07,2.7926635494137e-07,6.82734093131111e-08,1.23020832748459e-07,1.89677076720886,1035,876
318,8.90279211829839e-07,2.7904773463567e-07,6.81901865735611e-08,1.22618861835133e-07,1.8911453547629,1035,876
319,8.89667281200171e-07,2.78830433372799e-07,6.81074824476589e-08,1.22219305646831e-07,1.88555320631042,1035,876
320,8.89060394085812e-07,2.78614437600173e-07,6.8025288658185e-08,1.21822138210214e-07,1.87999402766854,1035,876
321,8.88458023010606e-07,2.78399733890551e-07,6.79435969781247e-08,1.21427334603708e-07,1.87446752812218,1035,876
322,8.87860131117497e-07,2.78186308754679e-07,6.78623989513185e-08,1.21034869667868e-07,1.86897342035888,1035,876
323,8.8726626067079e-07,2.77974146734335e-07,6.77816871610153e-08,1.20644718933036e-07,1.86351142042702,1035,876
324,8.86676729519853e-07,2.77763233477641e-07,6.77014538781423e-08,1.20256858338229e-07,1.85808124768801,1035,876
325,8.86091322214441e-07,2.77553556988402e-07,6.76216921384879e-08,1.19871264909437e-07,1.85268262476393,1035,876
326,8.85509959757965e-07,2.77345102402858e-07,6.75423956762371e-08,1.19487916389153e-07,1.84731527748932,1035,876
327,8.84932240652091e-07,2.771378674057e-07,6.74635579886853e-08,1.19106790814893e-07,1.8419789348693,1035,876
328,8.84358217677344e-07,2.79836337841282e-07,6.89340404355693e-08,1.1717905202831e-07,1.83667332896766,1035,876
329,8.79976848989277e-07,2.75539026686324e-07,6.84287821463184e-08,1.16431973323192e-07,1.83140948742869,1035,876
330,8.73380564676672e-07,2.72435971087115e-07,6.78484651095405e-08,1.16227508975831e-07,1.82616577389126,1035,876
331,8.70703171482002e-07,2.71555936253695e-07,6.76543645362878e-08,1.15881433042717e-07,1.82094985759466,1035,876
332,8.70229422962072e-07,2.71164152303739e-07,6.75562578219843e-08,1.15413063802439e-07,1.81576423245383,1035,876
333,8.70057814711461e-07,2.70903329511096e-07,6.7484902365532e-08,1.14932072551482e-07,1.8106084289376,1035,876
334,8.69684710783973e-07,2.70696488323183e-07,6.74188527483745e-08,1.14478334995723e-07,1.80548183010876,1035,876
335,8.69209780020767e-07,2.70511104971395e-07,6.73522415919573e-08,1.14055912285998e-07,1.80038415236231,1035,876
336,8.68688909031008e-07,2.70330912404413e-07,6.72851959823814e-08,1.13657464437436e-07,1.79531515765859,1035,876
337,8.68149879144143e-07,2.70150604872294e-07,6.72189230467776e-08,1.13276432343558e-07,1.79027461546241,1035,876
338,8.67604468305652e-07,2.69969006520028e-07,6.7154510397679e-08,1.12908335977262e-07,1.78526229195563,1035,876
339,8.67059005123491e-07,2.69786992570278e-07,6.70925863492078e-08,1.12550429393597e-07,1.78027795171101,1035,876
340,8.66516166950672e-07,2.69605585394431e-07,6.70333924565566e-08,1.12200789788438e-07,1.7753213607341,1035,876
341,8.65977724735644e-07,2.69425711087843e-07,6.6976862434739e-08,1.11858015735083e-07,1.77039228727824,1035,876
342,8.6544420126684e-07,2.69247888205455e-07,6.69227284266098e-08,1.11520946175544e-07,1.76549050224617,1035,876
343,8.64916063670066e-07,2.69072364988324e-07,6.68705964125376e-08,1.11188620048033e-07,1.76061577919688,1035,876
344,8.64393299966363e-07,2.68899120083739e-07,6.68200112428405e-08,1.10860197528752e-07,1.75576789432546,1035,876
345,8.63876107249435e-07,2.6872799047501e-07,6.67705000151028e-08,1.10534959927058e-07,1.75094662642437,1035,876
346,8.63364189341945e-07,2.68558698291519e-07,6.67216058085086e-08,1.10212282498784e-07,1.74615175682948,1035,876
347,8.62857112935852e-07,2.68390928378998e-07,6.66729068317335e-08,1.09891634351821e-07,1.74138306935947,1035,876
348,8.62354718857062e-07,2.68224347330249e-07,6.66240311074352e-08,1.09572566273241e-07,1.73664035026695,1035,876
349,8.61857238424361e-07,2.68058611547801e-07,6.65746591763472e-08,1.09254702482248e-07,1.73192338816841,1035,876
350,8.61363751960121e-07,2.6789343808243e-07,6.65245307761274e-08,1.08937746545081e-07,1.72723197403832,1035,876
351,8.60873721706139e-07,2.677285572532e-07,6.64734358881736e-08,1.08621473866884e-07,1.72256590107838,1035,876
352,8.6038742118281e-07,2.6756374233079e-07,6.64212307203165e-08,1.08305702846779e-07,1.71792496478884,1035,876
353,8.59904512127504e-07,2.67398840496858e-07,6.63678185724556e-08,1.07990309769643e-07,1.71330896286725,1035,876
354,8.59424190315206e-07,2.672335925722e-07,6.63130755193214e-08,1.07675213006151e-07,1.70871769510359,1035,876
355,8.58946819264547e-07,2.67067948909045e-07,6.62570258109089e-08,1.07360362081267e-07,1.70415096371948,1035,876
356,8.58471919616e-07,2.66901893108734e-07,6.61997082485096e-08,1.0704576584834e-07,1.69960857252488,1035,876
357,8.57999291064493e-07,2.66735421748805e-07,6.61411842880743e-08,1.06731447492278e-07,1.69509032769815,1035,876
358,8.57528850638539e-07,2.66568609399351e-07,6.60815306977117e-08,1.06417458950602e-07,1.69059603741312,1035,876
359,8.57061003514096e-07,2.66401984459551e-07,6.60207158599202e-08,1.06103911086242e-07,1.68612551275976,1035,876
360,8.56596210707893e-07,2.66235070103954e-07,6.59586927256358e-08,1.0579068080955e-07,1.68167856433615,1035,876
361,8.56133562411505e-07,2.66067424430456e-07,6.58956191398936e-08,1.05477727055535e-07,1.67725500597544,1035,876
362,8.55672816109869e-07,2.6589919908137e-07,6.58317489009254e-08,1.05165228851395e-07,1.67285465440659,1035,876
363,8.55213764666141e-07,2.65730599720176e-07,6.57673119959761e-08,1.04853412453344e-07,1.6684773278148,1035,876
364,8.54756102212305e-07,2.65561838285549e-07,6.57025134399901e-08,1.04542483286904e-07,1.66412284614148,1035,876
365,8.54299949365116e-07,2.65393408161866e-07,6.56375319875944e-08,1.04232620039222e-07,1.6597910311217,1035,876
366,8.53845852836231e-07,2.65225475896921e-07,6.55724999247927e-08,1.03923966532188e-07,1.65548170634747,1035,876
367,8.53394287705225e-07,2.65058294656854e-07,6.55074320060093e-08,1.03616662019846e-07,1.65119469782405,1035,876
368,8.52945452713688e-07,2.64891502402388e-07,6.54422643996978e-08,1.03310655154563e-07,1.64692983154328,1035,876
369,8.52499084923313e-07,2.64725097028565e-07,6.53770721290301e-08,1.03005920752059e-07,1.64268693641498,1035,876
370,8.52054770419818e-07,2.64559164746801e-07,6.53119309552717e-08,1.02702506266862e-07,1.63846584315957,1035,876
371,8.51612522958226e-07,2.64393758655299e-07,6.52469060255643e-08,1.02400454177828e-07,1.63426638416001,1035,876
372,8.51172504100958e-07,2.64228937349252e-07,6.51820550159449e-08,1.02099805314428e-07,1.6300883935296,1035,876
373,8.50734656560849e-07,2.64064757843173e-07,6.5117427328026e-08,1.0180059391384e-07,1.62593170704668,1035,876
374,8.50298989777664e-07,2.63901259279881e-07,6.50530622475782e-08,1.01502847290011e-07,1.62179616215701,1035,876
375,8.49865613176267e-07,2.63738477314424e-07,6.49889951621858e-08,1.01206587553395e-07,1.61768159796532,1035,876
376,8.49434490143223e-07,2.63576446422711e-07,6.49252554097765e-08,1.0091183271103e-07,1.61358785518235,1035,876
377,8.4900564759336e-07,2.6341519303144e-07,6.48618661567366e-08,1.0061859530816e-07,1.60951477613662,1035,876
378,8.48580767543602e-07,2.63254742535082e-07,6.47988432552359e-08,1.00326884821406e-07,1.60546220473691,1035,876
379,8.48158819577393e-07,2.63095116364557e-07,6.47361987424678e-08,1.00036703357062e-07,1.60142998645745,1035,876
380,8.47740721066664e-07,2.629363080862e-07,6.46739409998073e-08,9.97480469131727e-08,1.59741796834703,1035,876
381,8.47326305129115e-07,2.62778332035233e-07,6.46120759957439e-08,9.94609137770183e-08,1.5934259989773,1035,876
382,8.46916757776222e-07,2.62621198532579e-07,6.45506050823797e-08,9.91752971331429e-08,1.58945392840633,1035,876
383,8.46509866530626e-07,2.62464898593396e-07,6.44895232771379e-08,9.8891185409799e-08,1.58550160820153,1035,876
384,8.46105049284559e-07,2.62309434621069e-07,6.44288298294165e-08,9.86085678627413e-08,1.58156889142219,1035,876
385,8.45702301734017e-07,2.62154803175999e-07,6.43685205494837e-08,9.83274337829858e-08,1.57765563254895,1035,876
386,8.45301843889376e-07,2.62001466512245e-07,6.43085904926315e-08,9.80477687701419e-08,1.57376168751409,1035,876
387,8.44903923411602e-07,2.61848763704218e-07,6.42489814979239e-08,9.77695108194061e-08,1.56988691372135,1035,876
388,8.44508696152975e-07,2.61696798987192e-07,6.41897055068246e-08,9.7492661384699e-08,1.56603117000293,1035,876
389,8.44115725632367e-07,2.61545584306421e-07,6.41307632608155e-08,9.72172146608589e-08,1.56219431640602,1035,876
390,8.43724897692224e-07,2.61395122130638e-07,6.40721528447598e-08,9.69431589877352e-08,1.55837621445551,1035,876
391,8.43336062833358e-07,2.61245416285179e-07,6.40138694645435e-08,9.66704834735917e-08,1.55457672701357,1035,876
392,8.42949226211453e-07,2.6109646410088e-07,6.39559074664769e-08,9.63991753372886e-08,1.55079571826343,1035,876
393,8.42564370695642e-07,2.60948257358309e-07,6.38982597285617e-08,9.61292196666958e-08,1.54703305371095,1035,876
394,8.42181658477986e-07,2.60800793661434e-07,6.3840919464784e-08,9.58606034707588e-08,1.54328860017472,1035,876
395,8.41801285314778e-07,2.60654065685678e-07,6.37838794184827e-08,9.55933123561011e-08,1.53956222574959,1035,876
396,8.4142293133201e-07,2.60508063642844e-07,6.3727133061234e-08,9.53273320671988e-08,1.53585379981325,1035,876
397,8.41048953976004e-07,2.60362779618032e-07,6.36706737010408e-08,9.50626487279888e-08,1.53216319299418,1035,876
398,8.40678987680468e-07,2.60220591574069e-07,6.36144951081332e-08,9.47992487582617e-08,1.52849027716468,1035,876
399,8.40310995772395e-07,2.60079306548417e-07,6.35585914896105e-08,9.45371196092925e-08,1.52483492542081,1035,876
400,8.39945023573131e-07,2.59938702558018e-07,6.35029570783548e-08,9.42762483467712e-08,1.52119701207323,1035,876
401,8.39581128209154e-07,2.59798768566516e-07,6.34475872252987e-08,9.40166232055948e-08,1.51757641262645,1035,876
402,8.39219254739971e-07,2.59659499400627e-07,6.33924773813355e-08,9.37582326051607e-08,1.51397300376868,1035,876
403,8.38859224912998e-07,2.59520891899236e-07,6.33376231586371e-08,9.35010660210515e-08,1.51038666335648,1035,876
404,8.38501074421812e-07,2.59382930969323e-07,6.32830188406736e-08,9.32451115328542e-08,1.50681727039819,1035,876
405,8.3814479235805e-07,2.59245608437028e-07,6.32286614158419e-08,9.29903588008733e-08,1.50326470505706,1035,876
406,8.37790319924617e-07,2.59108920406541e-07,6.31745487940139e-08,9.27367989240283e-08,1.49972884860551,1035,876
407,8.3743771309551e-07,2.58972861826961e-07,6.31206785273826e-08,9.2484422198321e-08,1.49620958343678,1035,876
408,8.37086952868748e-07,2.58837427198532e-07,6.30670487283774e-08,9.22332206522803e-08,1.49270679304686,1035,876
409,8.36738077846548e-07,2.58702612528208e-07,6.30136573820032e-08,9.19831856255702e-08,1.48922036201748,1035,876
410,8.36391019918036e-07,2.58568412793565e-07,6.29605029895051e-08,9.17343085861766e-08,1.48575017600683,1035,876
411,8.36046845506008e-07,2.58434823161694e-07,6.29075839042632e-08,9.14865817164715e-08,1.48229612173373,1035,876
412,8.35706788139016e-07,2.58301839902992e-07,6.28548986981971e-08,9.1239997103917e-08,1.47885808697197,1035,876
413,8.35370363914889e-07,2.58169459391327e-07,6.28024460673521e-08,9.09945470285331e-08,1.47543596053151,1035,876
414,8.35036640185714e-07,2.58037676308739e-07,6.27502248067004e-08,9.07502241034631e-08,1.4720296322489,1035,876
415,8.34705636045022e-07,2.57906488212616e-07,6.26982338547741e-08,9.05070208911264e-08,1.46863899297534,1035,876
416,8.34377099516197e-07,2.57775889504119e-07,6.26464717986451e-08,9.02649297799642e-08,1.46526393456566,1035,876
417,8.34050715007819e-07,2.57645878308913e-07,6.25949379655132e-08,9.00239438842975e-08,1.46190434986397,1035,876
418,8.33726618422698e-07,2.57516450025969e-07,6.25436311545161e-08,8.97840561913921e-08,1.45856013270054,1035,876
419,8.33404740551949e-07,2.57387601158632e-07,6.2492550408742e-08,8.95452593368391e-08,1.45523117786615,1035,876
420,8.33087293886874e-07,2.57259328351564e-07,6.24416947041742e-08,8.93075466035925e-08,1.45191738111646,1035,876
421,8.32771652048667e-07,2.5713162817356e-07,6.23910631192974e-08,8.90709108736553e-08,1.44861863915298,1035,876
422,8.3246493170498e-07,2.57004495149943e-07,6.23406543225743e-08,8.88357266786375e-08,1.44533484961187,1035,876
423,8.32166433998531e-07,2.56877711543036e-07,6.22905146611764e-08,8.86336146612399e-08,1.44206591072714,1035,876
424,8.31879137243879e-07,2.56746206269871e-07,6.2245968203862e-08,8.84335545776e-08,1.43881168523785,1035,876
425,8.3160670058857e-07,2.56624637794122e-07,6.22050458845325e-08,8.82369242159719e-08,1.43557211661789,1035,876
426,8.31333486329982e-07,2.56505456152482e-07,6.21663780663994e-08,8.8042227099067e-08,1.43234709567935,1035,876
427,8.31072736118238e-07,2.56388507152214e-07,6.21292310029109e-08,8.78496217027379e-08,1.42913652637128,1035,876
428,8.30819350621703e-07,2.56273445514324e-07,6.20932117915692e-08,8.76588017449349e-08,1.42594031008969,1035,876
429,8.30568232944609e-07,2.56160029180998e-07,6.20580409564799e-08,8.74694897365486e-08,1.42275835160763,1035,876
430,8.30319001383854e-07,2.56048001697124e-07,6.20235125045079e-08,8.72814307585328e-08,1.4195905562251,1035,876
431,8.30072017944405e-07,2.559371577541e-07,6.19894559237829e-08,8.70944491763458e-08,1.41643682995834,1035,876
432,8.29826763828297e-07,2.55827311885076e-07,6.19557314758875e-08,8.69084102138453e-08,1.41329707947978,1035,876
433,8.29583684609455e-07,2.55718307975654e-07,6.19222238624889e-08,8.67232150194918e-08,1.41017121222819,1035,876
434,8.29342318772737e-07,2.55610008996476e-07,6.18888403741774e-08,8.653878446441e-08,1.40705913642353,1035,876
435,8.29102369136158e-07,2.55502303448327e-07,6.18555080178653e-08,8.63550581349136e-08,1.40396076107891,1035,876
436,8.2886370301519e-07,2.55395098602888e-07,6.18221705326489e-08,8.61719892630252e-08,1.40087599599372,1035,876
437,8.28626281415692e-07,2.55288320189241e-07,6.17887870984915e-08,8.59895427228042e-08,1.39780475174837,1035,876
438,8.28390186785133e-07,2.55181910020271e-07,6.17553291200652e-08,8.58076937768524e-08,1.39474693969976,1035,876
439,8.2815529540605e-07,2.55075825611187e-07,6.17217788229175e-08,8.56264259962659e-08,1.39170247196819,1035,876
440,8.27921583259991e-07,2.5497003345585e-07,6.16881267297583e-08,8.54457305555793e-08,1.38867126143452,1035,876
441,8.27689097793048e-07,2.54864513073866e-07,6.16543714680736e-08,8.5265603371245e-08,1.38565322173156,1035,876
442,8.27457757405099e-07,2.54759250475588e-07,6.16205165821741e-08,8.50860452926917e-08,1.38264826723662,1035,876
443,8.27227695510336e-07,2.5465423758924e-07,6.15865710049555e-08,8.49070610425261e-08,1.3796563130619,1035,876
444,8.26998672609261e-07,2.54549475672183e-07,6.15525468470805e-08,8.47286580855095e-08,1.37667727504981,1035,876
445,8.26770611748987e-07,2.5444496524933e-07,6.1518458382724e-08,8.45508452551205e-08,1.37371106976263,1035,876
446,8.26543537344353e-07,2.54340713794245e-07,6.14843223575453e-08,8.43736337101935e-08,1.37075761447602,1035,876
447,8.2631745358975e-07,2.54236730639903e-07,6.1450156197241e-08,8.41970340323498e-08,1.36781682717401,1035,876
448,8.26092458966404e-07,2.54133024975753e-07,6.14159774563268e-08,8.40210587784371e-08,1.36488862653812,1035,876
449,8.25868641604062e-07,2.54029610342321e-07,6.13818043367446e-08,8.38457186670666e-08,1.36197293194004,1035,876
450,8.25646028375733e-07,2.53926496877676e-07,6.13476541523004e-08,8.36710248545136e-08,1.35906966344044,1035,876
451,8.25424323356642e-07,2.53823698980372e-07,6.13135436032335e-08,8.34969880904032e-08,1.35617874177456,1035,876
452,8.25203530752123e-07,2.53721228363136e-07,6.1279488481616e-08,8.33236174751173e-08,1.35330008834819,1035,876
453,8.24983650542356e-07,2.53619097238308e-07,6.12455034306964e-08,8.31509217574232e-08,1.35043362523322,1035,876
454,8.24764800046296e-07,2.53517315873153e-07,6.12116014476284e-08,8.29789085782378e-08,1.34757927515739,1035,876
455,8.2454722932244e-07,2.53415894592995e-07,6.11777948564526e-08,8.28075838738324e-08,1.34473696150008,1035,876
456,8.24330883280039e-07,2.5331484358101e-07,6.11440943220349e-08,8.26369525427932e-08,1.34190660828347,1035,876
457,8.24115654441568e-07,2.53214170580941e-07,6.11105089053417e-08,8.24670194451447e-08,1.33908814016593,1035,876
458,8.23901549495124e-07,2.53113882746062e-07,6.10770464941115e-08,8.22977868869436e-08,1.33628148243827,1035,876
459,8.23688466587107e-07,2.53013986156848e-07,6.10437141405033e-08,8.21292568051546e-08,1.33348656101612,1035,876
460,8.2347644150332e-07,2.52914486448803e-07,6.1010516858285e-08,8.19614296699085e-08,1.33070330243277,1035,876
461,8.23265449183975e-07,2.52815386481018e-07,6.09774593575672e-08,8.17943057580745e-08,1.32793163383133,1035,876
462,8.23055419183939e-07,2.52716689922875e-07,6.09445449439447e-08,8.16278843221758e-08,1.32517148296404,1035,876
463,8.22846344045968e-07,2.52618398358779e-07,6.09117756820702e-08,8.14621630214903e-08,1.32242277817636,1035,876
464,8.22638165943599e-07,2.52520514072745e-07,6.08791535409362e-08,8.12971400759088e-08,1.31968544841436,1035,876
465,8.22431085711143e-07,2.52423036250843e-07,6.08466793229979e-08,8.11328121756395e-08,1.3169594232055,1035,876
466,8.22225166507149e-07,2.52325965193918e-07,6.08143529186617e-08,8.09691762434732e-08,1.31424463265932,1035,876
467,8.22021099180011e-07,2.52229300630364e-07,6.07821744999244e-08,8.08062283444747e-08,1.31154100746483,1035,876
468,8.2181805851259e-07,2.52133039504251e-07,6.07501427712098e-08,8.0643963709995e-08,1.30884847887216,1035,876
469,8.21615925414426e-07,2.52037181894368e-07,6.0718256971397e-08,8.04823784011229e-08,1.30616697870266,1035,876
470,8.21414748553173e-07,2.67217721604163e-07,6.18888455646319e-08,7.91192186516286e-08,1.30349643933118,1035,876
471,8.18456628170521e-07,2.74099656881474e-07,6.21188377139647e-08,7.88914559620185e-08,1.30084083592533,1035,876
472,8.1640561780348e-07,2.75181532269838e-07,6.20352107246132e-08,7.87498289294627e-08,1.29819310340645,1035,876
