"stop_names","label","line_nbr","direction","passengers_in","passengers_out","travel_time","stopping_time","flow_l_in","flow_l_out","flow_n_in","transfers_in","transfers_in%","diff_in","err_in%","flow_n_out","transfers_out","transfers_out%","diff_out","err_out%"
"S16_R_COTAG_O","Cottages",16,"R",5477.19,62185.383,42.30661941237,32.5367535,5450.77263043478,62211.8003695652,5460.483,0,0,9.71,0.178,62037.129,0,0,-174.671,-0.281
"S16_R_PROVS_O","Provence sud",16,"R",4783.6064,62537.137,49.8939284216946,31.7303838,4757.18903043478,62563.5543695652,4765.728,0,0,8.539,0.179,62387.896,0,0,-175.658,-0.281
"S16_R_VJEUN_N","Vallée de la Jeunesse",16,"R",1180.8309,29660.918,42.1180873816071,23.1231467,1154.41353043478,29687.3353695652,115.648,1820.787,157.724,782.021,67.742,29603.983,0,0,-83.352,-0.281
"S16_R_PROVN_O","Provence nord",16,"R",0,77071.14,NA,9.5466315,0,77097.5573695652,0,0,NA,0,NA,76878.629,2.469,0.003,-216.459,-0.281
"S17_A_GTE_B","Georgette",17,"A",19132.625,0,101.14565383879,374.6203598,17009.710933913,0,17040.564,0,0,30.853,0.181,0,0,NA,0,NA
"S17_A_GTE_N","Georgette",17,"A",148419.97,1667.1108,166.074316730829,56.9554375,146297.055933913,3790.02486608696,146562.425,0,0,265.369,0.181,3779.384,0,0,-10.641,-0.281
"S17_A_SF_O","St-François",17,"A",404389,31826.506,151.58221637147,73.3849023,402266.085933913,33949.420066087,402995.408,0,0,729.322,0.181,33854.101,0,0,-95.319,-0.281
"S17_A_B-AIR_O","Bel-Air",17,"A",622583.9,47099.56,80.3491873804971,45.8758258,620460.985933913,49222.474066087,621585.833,0,0,1124.847,0.181,49084.273,0,0,-138.201,-0.281
"S17_A_CH_O","Chauderon",17,"A",410872.3,63754.64,92.0423791643747,80.8044933,408749.385933913,65877.554066087,409488.522,0,0,739.136,0.181,65692.591,0,0,-184.963,-0.281
"S17_A_BOST_O","Boston",17,"A",115572.97,38642.89,74.2335383805261,30.8433023,113450.055933913,40765.804066087,60879.164,52680.75,46.435,109.858,0.097,40651.347,0,0,-114.457,-0.281
"S17_A_RECOR_O","Recordon",17,"A",76842.43,140347.31,92.7634236217458,40.2551042,74719.515933913,142470.224066087,74854.681,0,0,135.165,0.181,142070.213,0,0,-400.011,-0.281
"S17_A_PRELA_O","Prélaz",17,"A",115305.31,314249.44,111.847489933526,37.6440706,113182.395933913,316372.354066087,113387.169,0,0,204.773,0.181,303791.284,11725.716,3.706,-855.354,-0.27
"S17_A_PZROS_O","Prélaz-les-Roses",17,"A",54066.098,132591.39,74.2713646745337,35.7496428,51943.183933913,134714.304066087,5203.717,73551.197,141.599,26811.73,51.617,134336.069,0,0,-378.235,-0.281
"S17_A_GALIC_O","Galicien",17,"A",95692.78,237351.52,105.821947907666,39.5393748,93569.865933913,239474.434066087,93739.181,0,0,169.315,0.181,196088.078,42834.221,17.887,-552.135,-0.231
"S17_A_PERRL_O","Perrelet",17,"A",107902.73,75398.84,74.94220884464,45.8509869,105779.815933913,77521.754066087,95229.981,10721.831,10.136,171.996,0.163,77304.097,0,0,-217.657,-0.281
"S17_A_R-VIL_O","Renens-Village",17,"A",45933.24,152300.88,76.9423669159701,31.2884464,43810.325933913,154423.794066087,43889.603,0,0,79.277,0.181,153990.221,0,0,-433.573,-0.281
"S17_A_SEGLI_O","Sous l'Eglise",17,"A",34366.95,92564.91,47.7761390998333,29.8805891,32244.035933913,94687.824066087,32302.383,0,0,58.347,0.181,94421.971,0,0,-265.853,-0.281
"S17_A_R-HV_O","Hôtel-de-Ville",17,"A",31679.258,58046.06,57.5817975551028,30.2564595,29556.343933913,60168.974066087,29609.827,0,0,53.483,0.181,58530.564,1473.596,2.449,-164.814,-0.274
"S17_A_AVNIR_O","Avenir",17,"A",13980.561,201629.34,62.0833229852229,35.5073856,11857.646933913,203752.254066087,11879.108,0,0,21.461,0.181,203180.182,0,0,-572.072,-0.281
"S17_A_R-14A_O","Renens-14 Avril",17,"A",175567.05,284872.4,109.949785077856,53.5053347,173444.135933913,286995.314066087,173758.293,0,0,314.157,0.181,286189.522,0,0,-805.792,-0.281
"S17_A_JURA_N","Jura",17,"A",5633.3584,35049.406,62.5263966758687,23.0989496,3510.44433391304,37172.320066087,3516.803,0,0,6.359,0.181,29982.928,7104.974,19.114,-84.418,-0.227
"S17_A_ZING_O","Zinguerie",17,"A",11175.027,92611.18,48.6865323315118,30.9215072,9052.11293391304,94734.094066087,2970.045,6093.611,67.317,11.543,0.128,94468.111,0,0,-265.983,-0.281
"S17_A_ARC-C_O","Arc-en-Ciel",17,"A",5786.484,75507.19,80.3173306772908,37.2696095,3663.56993391304,77630.104066087,3670.191,0,0,6.621,0.181,77412.143,0,0,-217.961,-0.281
"S17_A_CPLAN_N","Croix-de-Plan",17,"A",3537.0688,139244.17,89.1975846649007,32.7855151,1414.15473391304,141367.084066087,1416.708,0,0,2.553,0.181,140970.17,0,0,-396.914,-0.281
"S17_A_BUYE_N","Buyère",17,"A",2709.87,25628.803,68.2283760683761,21.7764961,586.955933913044,27751.717066087,588.016,0,0,1.06,0.181,27673.799,0,0,-77.918,-0.281
"S17_A_COCAG_E","Cocagne",17,"A",1107.4922,86546.92,32.181579921944,28.0541026,0,89685.2559321739,0,0,NA,0,NA,89433.448,0,0,-251.808,-0.281
"S17_A_RENTE_E","Rente",17,"A",297.26944,8944.309,56.8617957997321,12.0979403,0,12892.8676921739,0,0,NA,0,NA,12223.727,634.339,4.92,-34.802,-0.27
"S17_A_CPEAG_B","Croix-Péage",17,"A",0,69024.92,NA,10.009888,0,71147.834066087,0,0,NA,0,NA,70948.073,0,0,-199.761,-0.281
"S17_R_CPEAG_B","Croix-Péage",17,"R",66955.7,0,87.8260450069525,496.2513266,67876.4137797826,0,67711.408,287.806,0.424,122.8,0.181,0,0,NA,0,NA
"S17_R_RENTE_O","Rente",17,"R",5371.6553,684.92017,41.1417139614075,10.894577,6528.16268956522,0,6540.024,0,0,11.861,0.182,0,0,NA,0,NA
"S17_R_COCAG_O","Cocagne",17,"R",67837.47,1541.8535,86.5596879432624,28.0276674,68758.1837797826,621.139720217392,68883.107,0,0,124.923,0.182,619.396,0,0,-1.744,-0.281
"S17_R_BUYE_S","Buyère",17,"R",27019.023,2256.413,104.865121688319,54.0439716,27939.7367797826,1335.69922021739,27990.498,0,0,50.761,0.182,1331.949,0,0,-3.75,-0.281
"S17_R_CPLAN_S","Croix-de-Plan",17,"R",125154.69,4005.708,84.3910000283374,37.2103307,126075.403779783,3084.99422021739,126304.446,0,0,229.042,0.182,3076.333,0,0,-8.661,-0.281
"S17_R_ARC-C_E","Arc-en-Ciel",17,"R",87505.31,5940.0977,58.9896842940543,30.1544107,88426.0237797826,5019.38392021739,88586.665,0,0,160.641,0.182,3776.329,1232.42,24.553,-10.635,-0.212
"S17_R_ZING_E","Zinguerie",17,"R",93385.17,7751.499,54.6421810349714,32.0962138,94305.8837797826,6830.78522021739,94021.609,454.801,0.482,170.526,0.181,6811.607,0,0,-19.178,-0.281
"S17_R_JURA_E","Jura",17,"R",33656.133,8726.161,161.710656016315,24.2752083,34576.8467797826,7805.44722021739,34639.652,0,0,62.805,0.182,7150.096,635.219,8.138,-20.132,-0.258
"S17_R_RCFFN_E","Renens-Gare nord",17,"R",239192.53,173884.64,99.7533102652826,47.4355449,240113.243779783,172963.926220217,230224.188,10305.906,4.292,416.85,0.174,162801.346,9704.2,5.611,-458.38,-0.265
"S17_R_1-AOU_E","1er Août",17,"R",360001.53,21262.576,50.9586708203531,50.9418685,360922.243779783,20341.8622202174,361577.116,0,0,654.872,0.181,20284.749,0,0,-57.113,-0.281
"S17_R_R-HV_S","Hôtel-de-Ville",17,"R",50225.297,14836.851,51.1895154774821,25.4368755,51146.0107797826,13916.1372202174,51238.808,0,0,92.797,0.181,13877.065,0,0,-39.072,-0.281
"S17_R_SEGLI_E","Sous l'Eglise",17,"R",110612.734,43169.016,68.6121049837261,32.3339258,111533.447779783,42248.3022202174,111735.75,0,0,202.302,0.181,42129.682,0,0,-118.62,-0.281
"S17_R_R-VIL_E","Renens-Village",17,"R",159586.34,64829.035,109.372320048003,34.3887953,160507.053779783,63908.3212202174,160798.215,0,0,291.161,0.181,14982.414,48883.744,76.49,-42.163,-0.066
"S17_R_PERRL_E","Perrelet",17,"R",122369.27,134325.75,114.426013264554,59.1976645,123289.983779783,133405.036220217,102883.634,20592.625,16.703,186.275,0.151,31748.621,101567.018,76.134,-89.397,-0.067
"S17_R_GALIC_E","Galicien",17,"R",246002.48,80723.44,57.2584166568639,40.397815,246923.193779783,79802.7262202174,247371.237,0,0,448.043,0.181,7957.867,79797.195,99.993,7952.336,9.965
"S17_R_PZROS_E","Prélaz-les-Roses",17,"R",135445.52,53282.688,103.047619047619,44.4886249,136366.233779783,52361.9742202174,101528.689,35021.374,25.682,183.829,0.135,52214.958,0,0,-147.016,-0.281
"S17_R_PRELA_E","Prélaz",17,"R",346384.8,140540.88,93.2939370320508,61.0254351,347305.513779783,139620.166220217,347935.311,0,0,629.797,0.181,139228.157,0,0,-392.009,-0.281
"S17_R_RECOR_E","Recordon",17,"R",154590.03,85876.41,70.3118721784963,34.4047332,155510.743779783,84955.6962202174,155792.742,0,0,281.998,0.181,8471.717,97273.282,114.499,20789.303,24.471
"S17_R_BOST_E","Boston",17,"R",26276.033,201846.66,114.853640100156,51.2728025,27196.7467797826,200925.946220217,27245.78,0,0,49.033,0.18,200361.81,0,0,-564.136,-0.281
"S17_R_CH_E","Chauderon",17,"R",97880.13,419099.25,100.441531114053,42.2989323,98800.8437797826,418178.536220217,98979.028,0,0,178.184,0.18,417004.423,0,0,-1174.113,-0.281
"S17_R_B-AIR_C","Bel-Air",17,"R",78761.27,673392.44,131.336966544509,57.7387933,79681.9837797826,672471.726220217,79825.719,0,0,143.735,0.18,670583.638,0,0,-1888.088,-0.281
"S17_R_SF_P","St-François",17,"R",24290.01,404554,120.967401851512,61.6183473,25210.7237797826,403633.286220217,25256.199,0,0,45.475,0.18,402500.011,0,0,-1133.275,-0.281
"S17_R_GTE_E","Georgette",17,"R",1848.7222,133777.03,71.3090566838114,40.0388398,2769.43597978261,132856.316220217,2774.453,0,0,5.017,0.181,132483.298,0,0,-373.018,-0.281
"S17_R_GTE_B","Georgette",17,"R",0,26397.363,NA,13.9531258,0,25476.6492202174,0,0,NA,0,NA,24041.036,1367.929,5.369,-67.684,-0.266
"S18_A_FLON_O","Lausanne-Flon",18,"A",1102765.6,0,99.3095798319328,357.9159782,1102765.58864706,0,1102611.825,2152.051,0.195,1998.287,0.181,0,0,NA,0,NA
"S18_A_PFRAN_O","Port-Franc",18,"A",229753.28,33257.777,63.0833268698777,38.4219299,229753.268647059,33257.7883529412,230170.381,0,0,417.112,0.182,33164.411,0,0,-93.377,-0.281
"S18_A_EPSIC_O","EPSIC",18,"A",35764.953,107301.766,82.2593664410108,28.4003206,35764.9416470588,107301.777352941,35829.856,0,0,64.914,0.182,107000.508,0,0,-301.269,-0.281
"S18_A_ECMET_O","Ecole des Métiers",18,"A",62100.73,208533.66,63.5258043674893,53.4261278,62100.7186470588,208533.671352941,62213.359,0,0,112.64,0.181,207948.175,0,0,-585.496,-0.281
"S18_A_CRARD_O","Couchirard",18,"A",69885.07,230983.53,118.620737755735,43.0267218,69885.0586470588,230983.541352941,70011.775,0,0,126.716,0.181,122067.122,108572.571,47.004,-343.848,-0.149
"S18_A_PZROS_O","Prélaz-les-Roses",18,"A",32715.328,111058.44,73.3110250451846,33.3864951,32715.3166470588,111058.451352941,32774.325,0,0,59.008,0.18,110746.634,0,0,-311.817,-0.281
"S18_A_GALIC_O","Galicien",18,"A",105508.88,184864.58,108.47567165369,37.4135037,105508.868647059,184864.591352941,10569.949,101567.018,96.264,6628.098,6.282,184345.55,0,0,-519.041,-0.281
"S18_A_PERRL_N","Perrelet",18,"A",44658.703,70397.9,54.517625759731,40.395939,44658.6916470588,70397.9113529412,4473.933,42834.221,95.915,2649.462,5.933,70200.256,0,0,-197.655,-0.281
"S18_A_FLORI_O","Florissant",18,"A",16608.38,146636.6,49.5677080639321,33.1177292,16608.3686470588,146636.611352941,16638.353,0,0,29.984,0.181,146224.902,0,0,-411.709,-0.281
"S18_A_BROYE_O","Broye",18,"A",9001.16,76433.19,60.5029867342453,25.916102,9001.14864705882,76433.2013529412,9017.397,0,0,16.248,0.181,73354.983,2871.699,3.757,-206.519,-0.27
"S18_A_BDESS_M","Bourg-Dessus",18,"A",8716.258,94062.2,66.037746580832,28.6166378,8716.24664705882,94062.2113529412,6470.031,2258.873,25.916,12.657,0.145,93798.114,0,0,-264.097,-0.281
"S18_A_BGNON_O","Bugnon",18,"A",29738.8,33723.66,37.1168925209476,25.1644045,29738.7886470588,33723.6713529412,29792.464,0,0,53.675,0.18,33628.986,0,0,-94.685,-0.281
"S18_A_SURLC_O","Sur-la-Croix",18,"A",3658.4114,41589,55.9413711950759,20.0370849,3658.40004705882,41589.0113529412,3665.003,0,0,6.603,0.18,41472.243,0,0,-116.768,-0.281
"S18_A_BAUM_N","Baumettes",18,"A",5698.3125,89345.46,66.1911547911548,23.8292084,5698.30114705882,89345.4713529412,5708.583,0,0,10.282,0.18,89094.617,0,0,-250.854,-0.281
"S18_A_GENOU_O","Bois-Genoud",18,"A",3363.9517,51680.266,63.0298117695729,22.211535,3363.94034705882,51680.2773529412,3370.009,0,0,6.069,0.18,51535.175,0,0,-145.102,-0.281
"S18_A_BRE_N","Bré",18,"A",2153,66094.28,73.5572467707282,26.0378012,2152.98864705882,66094.2913529412,215.687,3742.402,173.824,1805.1,83.842,65908.719,0,0,-185.572,-0.281
"S18_A_CRISS_N","Crissier, centre",18,"A",1076.0414,69126.664,60.2851593467576,26.4608216,1076.03004705882,69126.6753529412,348.653,728.006,67.657,0.629,0.058,67404.793,1532.094,2.216,-189.788,-0.275
"S18_A_TIMON_T","Crissier, Timonet",18,"A",0,148077.5,NA,9.4938957,0,148077.511352941,0,0,NA,0,NA,147661.756,0,0,-415.755,-0.281
"S18_R_TIMON_T","Crissier, Timonet",18,"R",122192.64,0,60.5432699858646,323.6052397,122169.454392105,0,122391.081,0,0,221.627,0.181,0,0,NA,0,NA
"S18_R_TIMON_E","Crissier, Timonet",18,"R",19568.938,905.5087,63.9482569095477,12.8982776,19545.7523921053,928.694307894736,18168.373,1410.277,7.215,32.898,0.168,926.087,0,0,-2.607,-0.281
"S18_R_CRISS_S","Crissier, centre",18,"R",64315.43,1865.3004,91.094540891027,20.9796639,64292.2443921053,1888.48600789474,64403.622,5.237,0.008,116.615,0.181,1295.432,589.407,31.211,-3.647,-0.193
"S18_R_BRE_S","Bré",18,"R",68414.68,6680.543,85.4917338076802,24.3283832,68391.4943921053,6703.72860789474,68095.868,418.913,0.613,123.287,0.18,6684.907,0,0,-18.822,-0.281
"S18_R_GENOU_E","Bois-Genoud",18,"R",53212.844,9199.54,64.4693776020528,23.627969,53189.6583921053,9222.72560789474,53286.123,0,0,96.465,0.181,9196.831,0,0,-25.895,-0.281
"S18_R_BAUM_S","Baumettes",18,"R",78334.34,7201.1035,52.1542168674699,26.3977115,78311.1543921053,7224.28910789474,78453.168,0,0,142.014,0.181,7204.006,0,0,-20.283,-0.281
"S18_R_SURLC_E","Sur-la-Croix",18,"R",33467.984,2958.8623,47.382357561793,18.5009953,33444.7983921053,2982.04790789474,33505.447,0,0,60.649,0.181,2973.675,0,0,-8.373,-0.281
"S18_R_BGNON_E","Bugnon",18,"R",29622.352,32125.266,62.6591266101162,44.5911447,29599.1663921053,32148.4516078947,29652.826,0,0,53.66,0.181,22644.425,9440.269,29.365,-63.758,-0.198
"S18_R_BDESS_D","Bourg-Dessus",18,"R",72725.38,8262.471,58.4478127699678,28.7098387,72702.1943921053,8285.65660789474,72833.979,0,0,131.785,0.181,8262.393,0,0,-23.264,-0.281
"S18_R_BROYE_E","Broye",18,"R",70109.72,8682.899,66.6305952567928,17.1663656,70086.5343921053,8706.08460789474,70213.57,0,0,127.036,0.181,8681.641,0,0,-24.444,-0.281
"S18_R_FLORI_E","Florissant",18,"R",135026.77,20860.605,96.2388928206338,25.1381341,135003.584392105,20883.7906078947,135248.3,0,0,244.716,0.181,2082.516,31314.456,149.946,12513.181,59.918
"S18_R_PERRL_E","Perrelet",18,"R",88783.9,39922.918,108.652123624822,50.6724856,88760.7143921053,39946.1036078947,79661.064,0,0,-9099.65,-10.252,39833.948,0,0,-112.156,-0.281
"S18_R_GALIC_E","Galicien",18,"R",172535.17,79786.55,55.4131741241307,39.2731809,172511.984392105,79809.7356078947,172824.321,0,0,312.337,0.181,79585.655,0,0,-224.081,-0.281
"S18_R_PZROS_E","Prélaz-les-Roses",18,"R",100634.58,30670.492,104.185169636063,42.1525784,100611.394392105,30693.6776078947,10079.356,91522.91,90.967,990.872,0.985,30607.499,0,0,-86.179,-0.281
"S18_R_CRARD_E","Couchirard",18,"R",238117.84,63873.727,78.1100044674533,50.4955525,238094.654392105,63896.9126078947,238525.777,0,0,431.123,0.181,63717.51,0,0,-179.403,-0.281
"S18_R_ECMET_E","Ecole des Métiers",18,"R",234405.08,59777.93,61.3365495846041,37.2059759,234381.894392105,59801.1156078947,234806.345,0,0,424.451,0.181,59633.213,0,0,-167.903,-0.281
"S18_R_EPSIC_E","EPSIC",18,"R",91075.74,36141.797,85.5089714496807,29.6718635,91052.5543921053,36164.9826078947,91217.445,0,0,164.891,0.181,36063.443,0,0,-101.54,-0.281
"S18_R_PFRAN_E","Port-Franc",18,"R",24636.348,276845.53,63.1075126796281,41.442873,24613.1623921053,276868.715607895,24657.734,0,0,44.572,0.181,276091.356,0,0,-777.36,-0.281
"S18_R_FLON_E","Lausanne-Flon",18,"R",9846.52,308879.1,69.1655026455026,38.5330727,9823.33439210526,308902.285607895,9841.118,0,0,17.784,0.181,287897.76,20194.084,6.537,-810.442,-0.262
"S18_R_FLON_O","Lausanne-Flon",18,"R",0,711505.06,NA,11.5933333,0,711528.245607895,0,0,NA,0,NA,631930.203,77818.465,10.937,-1779.578,-0.25
"S19_A_CH_B","Chauderon",19,"A",212289.44,0,54.1541221935959,260.5150971,212289.437033333,0,211011.764,1659.394,0.782,381.721,0.18,0,0,NA,0,NA
"S19_A_CH_O","Chauderon",19,"A",157230.44,2276.2227,94.1183696002208,60.3660287,157230.437033333,2276.22566666667,157515.418,0,0,284.981,0.181,2269.835,0,0,-6.391,-0.281
"S19_A_BOST_O","Boston",19,"A",57993.785,6587.1074,73.2530042819651,29.0750334,57993.7820333333,6587.11036666667,58099.471,0,0,105.689,0.182,6568.616,0,0,-18.494,-0.281
"S19_A_RECOR_O","Recordon",19,"A",34674.87,41747.24,93.9470265788383,40.1521249,34674.8670333333,41747.2429666667,34737.455,0,0,62.588,0.18,41630.03,0,0,-117.213,-0.281
"S19_A_PRELA_O","Prélaz",19,"A",54020.297,109705.09,111.459454486914,36.3043899,54020.2940333333,109705.092966667,54118.472,0,0,98.178,0.182,109397.076,0,0,-308.017,-0.281
"S19_A_PZROS_O","Prélaz-les-Roses",19,"A",21936.346,44986.953,76.2489086982493,33.5978106,21936.3430333333,44986.9559666667,21975.929,0,0,39.586,0.18,44860.647,0,0,-126.309,-0.281
"S19_A_GALIC_O","Galicien",19,"A",41830.39,79170.055,114.655978562188,38.9117309,41830.3870333333,79170.0579666667,41906.552,0,0,76.165,0.182,78947.773,0,0,-222.285,-0.281
"S19_A_PERRL_O","Perrelet",19,"A",49321.176,27802.732,72.629527065034,43.8261886,49321.1730333333,27802.7349666667,4941.097,48883.744,99.113,4503.668,9.131,27724.674,0,0,-78.061,-0.281
"S19_A_R-VIL_O","Renens-Village",19,"A",21896.486,53976.387,77.4010556372761,30.4819783,21896.4830333333,53976.3899666667,21936.14,0,0,39.657,0.181,53824.841,0,0,-151.549,-0.281
"S19_A_SEGLI_O","Sous l'Eglise",19,"A",16547.533,32844.953,45.5859800951969,27.676949,16547.5300333333,32844.9559666667,16577.555,0,0,30.025,0.181,32752.738,0,0,-92.218,-0.281
"S19_A_R-HV_O","Hôtel-de-Ville",19,"A",13631.184,21004.385,55.5475747479555,27.5287754,13631.1810333333,21004.3879666667,13655.766,0,0,24.585,0.18,20945.414,0,0,-58.974,-0.281
"S19_A_AVNIR_O","Avenir",19,"A",4021.4893,84424.32,62.0524993502556,33.8916101,4021.48633333333,84424.3229666667,4028.736,0,0,7.25,0.18,84187.286,0,0,-237.037,-0.281
"S19_A_R-14A_E","Renens-14 Avril",19,"A",0,180867.92,NA,9.4435156,0,180867.922966667,0,0,NA,0,NA,180360.103,0,0,-507.82,-0.281
"S19_R_R-14A_E","Renens-14 Avril",19,"R",79783.51,0,95.6403095413082,337.0948984,79783.5115857143,0,79928.142,0,0,144.63,0.181,0,0,NA,0,NA
"S19_R_RCFFN_E","Renens-Gare nord",19,"R",88376.62,6898.623,101.035569193534,48.6068047,88376.6215857143,6898.62141428571,88536.817,0,0,160.195,0.181,6879.252,0,0,-19.369,-0.281
"S19_R_1-AOU_E","1er Août",19,"R",147354.77,5708.0864,48.4224834680382,49.0366497,147354.771585714,5708.08481428571,147621.848,0,0,267.076,0.181,5692.058,0,0,-16.027,-0.281
"S19_R_R-HV_S","Hôtel-de-Ville",19,"R",19269.322,5449.786,49.6245947698293,23.1522237,19269.3235857143,5449.78441428571,20321.384,0,0,1052.06,5.46,5434.483,0,0,-15.301,-0.281
"S19_R_SEGLI_E","Sous l'Eglise",19,"R",42954.21,20378.64,69.3865905848787,31.1006268,42954.2115857143,20378.6384142857,43032.521,0,0,78.309,0.182,20321.422,0,0,-57.216,-0.281
"S19_R_R-VIL_E","Renens-Village",19,"R",58790.68,31859.395,105.923020401106,32.6024294,58790.6815857143,31859.3934142857,60435.08,0,0,1644.398,2.797,31769.942,0,0,-89.451,-0.281
"S19_R_PERRL_E","Perrelet",19,"R",41558.453,60605.242,116.111580494077,56.3329443,41558.4545857143,60605.2404142857,41634.302,0,0,75.847,0.183,60435.08,0,0,-170.16,-0.281
"S19_R_GALIC_E","Galicien",19,"R",92594.48,33781.85,57.8381630309988,39.7283497,92594.4815857143,33781.8484142857,92762.437,0,0,167.955,0.181,33687,0,0,-94.848,-0.281
"S19_R_PZROS_E","Prélaz-les-Roses",19,"R",48585.297,21282.098,113.182328061787,45.4222273,48585.2985857143,21282.0964142857,48673.459,0,0,88.16,0.181,21222.343,0,0,-59.753,-0.281
"S19_R_PRELA_E","Prélaz",19,"R",132090.33,61399.15,94.1257586904543,64.133367,132090.331585714,61399.1484142857,132330.009,0,0,239.677,0.181,61226.759,0,0,-172.389,-0.281
"S19_R_RECOR_E","Recordon",19,"R",52757.91,38826.457,72.124867627423,32.0731562,52757.9115857143,38826.4554142857,52849.706,0,0,91.794,0.174,38717.443,0,0,-109.012,-0.281
"S19_R_BOST_E","Boston",19,"R",4379.8936,108839.86,140.084208586696,55.3316911,4379.89518571429,108839.858414286,438.779,18886.589,431.211,14945.473,341.229,90370.199,18215.222,16.736,-254.437,-0.234
"S19_R_CH_N","Chauderon",19,"R",6037.9497,295990.62,93.1618270648968,41.1663903,6037.95128571429,295990.618414286,6048.875,0,0,10.924,0.181,295159.57,0,0,-831.048,-0.281
"S19_R_ALE_O","Chauderon-Ale",19,"R",4608.9077,99843.86,47.5827937095282,43.5235527,4608.90928571429,99843.8584142857,4617.222,0,0,8.313,0.18,96376.944,3195.55,3.201,-271.364,-0.272
"S19_R_CH_B","Chauderon",19,"R",0,28278.71,NA,13.8188714,0,28278.7084142857,0,0,NA,0,NA,28199.311,0,0,-79.397,-0.281
"S21_A_GARE_B","Lausanne-Gare",21,"A",1014689.3,0,142.389319506067,291.2174111,1014717.09313077,0,1016556.238,0,0,1839.145,0.181,0,0,NA,0,NA
"S21_A_VLARD_O","Villard",21,"A",35283.72,36930.363,82.9865431340614,29.3645694,35311.5131307692,36902.5698692308,35375.233,0,0,63.72,0.18,36798.959,0,0,-103.611,-0.281
"S21_A_CECIL_N","Cécil",21,"A",115438.16,131041.15,133.283080781133,70.6544469,115465.953130769,131013.356869231,115674.388,0,0,208.435,0.181,130645.513,0,0,-367.844,-0.281
"S21_A_CH_N","Chauderon",21,"A",329840.12,348286.6,58.4267794710294,54.3031427,329867.913130769,348258.806869231,330466.481,0,0,598.568,0.181,347281.006,0,0,-977.801,-0.281
"S21_A_SROCH_N","St-Roch",21,"A",45873.14,99453.83,107.679666702162,33.6441859,45900.9331307692,99426.0368692308,45983.84,0,0,82.907,0.181,99146.88,0,0,-279.157,-0.281
"S21_A_BLIJO_O","Beaulieu-Jomini",21,"A",62091.89,110365.31,44.8183018618777,30.2454538,62119.6831307692,110337.516869231,62231.998,0,0,112.315,0.181,110027.724,0,0,-309.793,-0.281
"S21_A_BLIEU_O","Beaulieu",21,"A",55086.6,117122.484,47.9419283280957,30.3078569,55114.3931307692,117094.690869231,55213.962,0,0,99.569,0.181,116765.926,0,0,-328.765,-0.281
