"","code_ligne_theo","direction_voy_theo","code_arret_theo","libelle_arret_theo2","sequence_theo","montees","descentes","geom_arret","lon","lat","code_arret_suiv_theo","mean_travel_time","mean_waiting_time","id"
"140",4,"A","B-AIR_O","Bel-Air",13,306389.6,152759.66,"c(6.62830305099487, 46.5225219726562)",6.62830305099487,46.5225219726562,"CH_O",80.966487133453,43.8305849,"4_A_B-AIR_O"
"141",4,"A","CH_O","Chauderon",14,315895.5,121680.58,"c(6.6256799697876, 46.5235748291016)",6.6256799697876,46.5235748291016,"ECOMM_N",130.768687244329,79.9572503,"4_A_CH_O"
"142",4,"A","ECOMM_N","Ecole Commerce",15,39258.508,167715.34,"c(6.62211894989014, 46.5255546569824)",6.62211894989014,46.5255546569824,"AUBEP_N",84.9690483154732,37.7722998,"4_A_ECOMM_N"
"143",4,"A","AUBEP_N","Aubépines",16,21310.994,127433.84,"c(6.61922311782837, 46.5273857116699)",6.61922311782837,46.5273857116699,"DRANS_N",87.8866464582004,31.9920228,"4_A_AUBEP_N"
"144",4,"A","DRANS_N","Dranse",17,14467.126,124142.33,"c(6.61623096466064, 46.5304679870605)",6.61623096466064,46.5304679870605,"BETHA_N",74.0130605947758,30.5670602,"4_A_DRANS_N"
"145",4,"A","BETHA_N","Béthanie",18,6899.541,156102.08,"c(6.61338996887207, 46.53466796875)",6.61338996887207,46.53466796875,"RAPIL_N",45.2376177049529,30.1928499,"4_A_BETHA_N"
"146",4,"A","RAPIL_N","Rapille",19,2450.0244,109997.36,"c(6.61211919784546, 46.5368423461914)",6.61211919784546,46.5368423461914,"MGOUL_N",42.1306591477363,26.2004841,"4_A_RAPIL_N"
"147",4,"A","MGOUL_N","Mont-Goulin",21,1075.6024,81643.32,"c(6.61095285415649, 46.5389137268066)",6.61095285415649,46.5389137268066,"CDRAI_N",27.9611108155557,25.0167314,"4_A_MGOUL_N"
"148",4,"A","CDRAI_N","Coudraie",22,0,168540.39,"c(6.60977077484131, 46.5403442382812)",6.60977077484131,46.5403442382812,NA,NA,8.5839496,"4_A_CDRAI_N"
"149",4,"R","CDRAI_N","Coudraie",1,131503.94,0,"c(6.60977077484131, 46.5403442382812)",6.60977077484131,46.5403442382812,"CDRAI_B",60.4980685323625,559.0884626,"4_R_CDRAI_N"
"150",4,"R","CDRAI_B","Coudraie",2,52520.906,1895.5259,"c(6.60981798171997, 46.5397872924805)",6.60981798171997,46.5397872924805,"MGOUL_S",42.2559490715001,30.5438957,"4_R_CDRAI_B"
"151",4,"R","MGOUL_S","Mont-Goulin",3,75860.94,1612.5581,"c(6.61088895797729, 46.5388488769531)",6.61088895797729,46.5388488769531,"RAPIL_S",53.4200155633372,26.3672023,"4_R_MGOUL_S"
"152",4,"R","RAPIL_S","Rapille",5,106390.73,4781.2085,"c(6.61236095428467, 46.5363235473633)",6.61236095428467,46.5363235473633,"BETHA_S",48.0016394809237,29.6141682,"4_R_RAPIL_S"
"153",4,"R","BETHA_S","Béthanie",6,123994.89,10185.688,"c(6.61355304718018, 46.5342636108398)",6.61355304718018,46.5342636108398,"DRANS_S",77.845602334306,30.0050574,"4_R_BETHA_S"
"154",4,"R","DRANS_S","Dranse",7,124927.25,18156.03,"c(6.61637878417969, 46.5301361083984)",6.61637878417969,46.5301361083984,"ECOMM_S",119.578072443221,34.6017785,"4_R_DRANS_S"
"155",4,"R","ECOMM_S","Ecole Commerce",8,90554.234,47500.562,"c(6.62185478210449, 46.5274887084961)",6.62185478210449,46.5274887084961,"SROCH_E",111.192298067566,35.0863425,"4_R_ECOMM_S"
"156",4,"R","SROCH_E","St-Roch",9,38361.547,86444.83,"c(6.62552690505981, 46.5251388549805)",6.62552690505981,46.5251388549805,"ALE_O",73.8226232516753,66.6317253,"4_R_SROCH_E"
"157",4,"R","ALE_O","Chauderon-Ale",10,29686.598,147982.9,"c(6.6272668838501, 46.5238189697266)",6.6272668838501,46.5238189697266,"B-AIR_C",134.876067781519,42.482051,"4_R_ALE_O"
"158",4,"R","B-AIR_C","Bel-Air",11,204399.62,234694.16,"c(6.6296272277832, 46.5219650268555)",6.6296272277832,46.5219650268555,"SF_S",153.051309041835,56.3419069,"4_R_B-AIR_C"
"159",4,"R","SF_S","St-François",12,247394.69,158141.9,"c(6.6344780921936, 46.5191993713379)",6.6344780921936,46.5191993713379,"GTE_S",101.579563713609,64.8041835,"4_R_SF_S"
"160",4,"R","GTE_S","Georgette",13,91463.33,51441.586,"c(6.6378002166748, 46.5174903869629)",6.6378002166748,46.5174903869629,"ALPES_S",88.9473268943001,56.8787276,"4_R_GTE_S"
"161",4,"R","ALPES_S","Alpes",14,17339.395,51106.17,"c(6.63651180267334, 46.5147094726562)",6.63651180267334,46.5147094726562,"JURIG_S",94.3247258577998,49.464345,"4_R_ALPES_S"
"162",4,"R","JURIG_S","Jurigoz",15,6528.1094,72114.08,"c(6.63681793212891, 46.512523651123)",6.63681793212891,46.512523651123,"MTSI_E",67.7094887757027,30.5840113,"4_R_JURIG_S"
"163",4,"R","MTSI_E","Montchoisi",16,45216.06,113382.1,"c(6.63749504089355, 46.5108299255371)",6.63749504089355,46.5108299255371,"METAI_E",45.7639106265853,41.0475921,"4_R_MTSI_E"
"164",4,"R","METAI_E","Métairie",18,13718.313,27563.855,"c(6.64105176925659, 46.509937286377)",6.64105176925659,46.509937286377,"PPTAY_E",36.6374382641082,18.7142857,"4_R_METAI_E"
"165",4,"R","PPTAY_E","Pierraz-Portay",19,13173.639,54975.523,"c(6.64352416992188, 46.5092964172363)",6.64352416992188,46.5092964172363,"RAMUZ_E",57.7801494994198,24.0979678,"4_R_PPTAY_E"
"166",4,"R","RAMUZ_E","C. F. Ramuz",20,22137.904,78748.23,"c(6.64832878112793, 46.5094947814941)",6.64832878112793,46.5094947814941,"JOLTT_E",64.246087425796,25.4981515,"4_R_RAMUZ_E"
"167",4,"R","JOLTT_E","Joliette",21,7343.425,60141.08,"c(6.65360021591187, 46.509952545166)",6.65360021591187,46.509952545166,"PREAU_E",45.154956559279,24.9948192,"4_R_JOLTT_E"
"168",4,"R","PLY-G_1","Pully, gare",24,0,180313.62,"c(6.65842819213867, 46.510311126709)",6.65842819213867,46.510311126709,NA,NA,12.7435634,"4_R_PLY-G_1"
"169",6,"A","MALAD_N","Maladière",1,175278.2,0,"c(6.60486888885498, 46.517520904541)",6.60486888885498,46.517520904541,"MTOIE_E",91.1304035973406,477.8640141,"6_A_MALAD_N"
"170",6,"A","MTOIE_E","Montoie",2,107241.625,9345.049,"c(6.60879516601562, 46.5181350708008)",6.60879516601562,46.5181350708008,"FIGUI_E",82.4553480288024,35.0166074,"6_A_MTOIE_E"
"171",6,"A","FIGUI_E","Figuiers",3,122777.9,7629.784,"c(6.61212110519409, 46.5170974731445)",6.61212110519409,46.5170974731445,"MT-OR_E",49.5205589153067,34.1861671,"6_A_FIGUI_E"
"172",6,"A","MT-OR_E","Mont d'Or",4,80856.79,6038.8457,"c(6.61521196365356, 46.5169219970703)",6.61521196365356,46.5169219970703,"FNAY_N",82.6878552116096,29.23174,"6_A_MT-OR_E"
"173",6,"A","FNAY_N","Fontenay",5,114860.58,9123.109,"c(6.61859798431396, 46.5170631408691)",6.61859798431396,46.5170631408691,"LGDOC_N",39.2588342390555,33.0867958,"6_A_FNAY_N"
"174",6,"A","LGDOC_N","Languedoc",6,53335.906,4194.2163,"c(6.61677122116089, 46.5181198120117)",6.61677122116089,46.5181198120117,"M-DUF_N",52.1467188922296,25.9323605,"6_A_LGDOC_N"
"175",6,"A","M-DUF_N","Pont Marc Dufour",7,72311.76,49464.984,"c(6.61804723739624, 46.5190467834473)",6.61804723739624,46.5190467834473,"CECIL_N",131.197424300921,31.9846358,"6_A_M-DUF_N"
"176",6,"A","CECIL_N","Cécil",8,71975.97,127632.7,"c(6.62306213378906, 46.520881652832)",6.62306213378906,46.520881652832,"CH_E",147.783063092874,68.8672164,"6_A_CECIL_N"
"177",6,"A","CH_E","Chauderon",9,238888.36,209852.12,"c(6.6259069442749, 46.5232696533203)",6.6259069442749,46.5232696533203,"B-AIR_C",104.237698911223,44.4819202,"6_A_CH_E"
"178",6,"A","B-AIR_C","Bel-Air",10,289944.62,173640.36,"c(6.6296272277832, 46.5219650268555)",6.6296272277832,46.5219650268555,"SF_P",146.72930935327,59.5797215,"6_A_B-AIR_C"
"179",6,"A","SF_P","St-François",11,330791.12,151242.1,"c(6.63352298736572, 46.5193939208984)",6.63352298736572,46.5193939208984,"BESS_N",170.623030904674,70.2546756,"6_A_SF_P"
"180",6,"A","BESS_N","Bessières",12,182646.75,164137.6,"c(6.63750219345093, 46.5209121704102)",6.63750219345093,46.5209121704102,"OURS_E",107.107881760547,46.9275843,"6_A_BESS_N"
"181",6,"A","OURS_E","Ours",13,226915.81,140537.44,"c(6.64089822769165, 46.5212440490723)",6.64089822769165,46.5212440490723,"BETHU_N",104.802874957606,47.1760025,"6_A_OURS_E"
"182",6,"A","BETHU_N","Béthusy",14,32038.893,162888.05,"c(6.64678812026978, 46.5222282409668)",6.64678812026978,46.5222282409668,"ALLIE_N",43.7956691886251,36.0615168,"6_A_BETHU_N"
"183",6,"A","ALLIE_N","Allières",15,19149.318,94693.72,"c(6.64760684967041, 46.524097442627)",6.64760684967041,46.524097442627,"VROSS_N",44.7031461963894,27.4972085,"6_A_ALLIE_N"
"184",6,"A","VROSS_N","Virgile-Rossel",16,25892.5,126970.06,"c(6.6484899520874, 46.5261192321777)",6.6484899520874,46.5261192321777,"VALNT_N",55.4675345003,28.5836638,"6_A_VROSS_N"
"185",6,"A","VALNT_N","Vallonnette",17,47079.69,169721.03,"c(6.64853382110596, 46.528450012207)",6.64853382110596,46.528450012207,"VRUFF_N",53.0856181358099,32.1926017,"6_A_VALNT_N"
"186",6,"A","VRUFF_N","Victor-Ruffy",18,3869.1743,43263.31,"c(6.64846992492676, 46.5319213867188)",6.64846992492676,46.5319213867188,"SALA_A",105.949976527046,21.8765815,"6_A_VRUFF_N"
"187",6,"A","SALA_A","Sallaz",19,464810.25,189801.03,"c(6.64670181274414, 46.5325126647949)",6.64670181274414,46.5325126647949,"ST-ET_E",95.4507845188285,65.008033,"6_A_SALA_A"
"188",6,"A","ST-ET_E","St-Etienne",20,18554.377,40939.637,"c(6.64958810806274, 46.5348167419434)",6.64958810806274,46.5348167419434,"VALMT_E",72.2292582130153,20.1564592,"6_A_ST-ET_E"
"189",6,"A","VALMT_E","Valmont",21,42443.77,190130.06,"c(6.65548801422119, 46.5351982116699)",6.65548801422119,46.5351982116699,"FOYER_E",62.5896094383551,33.320046,"6_A_VALMT_E"
"190",6,"A","FOYER_E","Foyer",22,9224.054,127628.11,"c(6.65982818603516, 46.5334281921387)",6.65982818603516,46.5334281921387,"BOVRE_N",80.2768156132273,30.4187878,"6_A_FOYER_E"
"191",6,"A","BOVRE_N","Boveresses",23,9971.898,238812.89,"c(6.6641092300415, 46.5357704162598)",6.6641092300415,46.5357704162598,"PSECH_B",45.2143230938301,30.9076496,"6_A_BOVRE_N"
"192",6,"A","PSECH_B","Praz-Séchaud",24,0,311092.66,"c(6.66701698303223, 46.5375442504883)",6.66701698303223,46.5375442504883,NA,NA,12.0704118,"6_A_PSECH_B"
"193",6,"R","PSECH_B","Praz-Séchaud",1,285332.9,0,"c(6.66701698303223, 46.5375442504883)",6.66701698303223,46.5375442504883,"BOVRE_S",94.8866119504417,376.9441932,"6_R_PSECH_B"
"194",6,"R","BOVRE_S","Boveresses",2,219289.58,13973.685,"c(6.66292190551758, 46.5349349975586)",6.66292190551758,46.5349349975586,"FOYER_O",62.4281905857139,34.2968007,"6_R_BOVRE_S"
"195",6,"R","FOYER_O","Foyer",3,101447.59,7277.79,"c(6.65968322753906, 46.5335655212402)",6.65968322753906,46.5335655212402,"VALMT_O",67.0067952537766,23.2920206,"6_R_FOYER_O"
"196",6,"R","VALMT_O","Valmont",4,214020.95,23600.932,"c(6.65536880493164, 46.5353164672852)",6.65536880493164,46.5353164672852,"ST-ET_O",81.5607410697954,31.7909937,"6_R_VALMT_O"
"197",6,"R","ST-ET_O","St-Etienne",5,31431.955,29715.176,"c(6.64849805831909, 46.5344657897949)",6.64849805831909,46.5344657897949,"SALA_B",97.2997731361965,23.9799838,"6_R_ST-ET_O"
"198",6,"R","SALA_B","Sallaz",6,166759.53,439965.84,"c(6.64670181274414, 46.5325126647949)",6.64670181274414,46.5325126647949,"VRUFF_S",89.6507352941177,65.2413101,"6_R_SALA_B"
"199",6,"R","VRUFF_S","Victor-Ruffy",7,32928.715,7835.7256,"c(6.64838695526123, 46.531379699707)",6.64838695526123,46.531379699707,"VALNT_S",54.3088595713615,22.0430225,"6_R_VRUFF_S"
"200",6,"R","VALNT_S","Vallonnette",8,141871.78,39629.203,"c(6.6484808921814, 46.5285377502441)",6.6484808921814,46.5285377502441,"VROSS_S",53.1238495032983,34.6556552,"6_R_VALNT_S"
"201",6,"R","VROSS_S","Virgile-Rossel",9,99557.78,24664.764,"c(6.64842414855957, 46.526180267334)",6.64842414855957,46.526180267334,"ALLIE_S",45.8910124370975,29.4067739,"6_R_VROSS_S"
"202",6,"R","ALLIE_S","Allières",10,55944.734,19608.008,"c(6.6474289894104, 46.5238151550293)",6.6474289894104,46.5238151550293,"BETHU_O",73.456543274244,25.6879775,"6_R_ALLIE_S"
"203",6,"R","BETHU_O","Béthusy",11,81158.59,47030.043,"c(6.64606904983521, 46.5214958190918)",6.64606904983521,46.5214958190918,"OURS_O",83.5052664511419,36.6084463,"6_R_BETHU_O"
"204",6,"R","OURS_O","Ours",12,60284.984,101796.39,"c(6.64134120941162, 46.5212478637695)",6.64134120941162,46.5212478637695,"BESS_S",148.23789385752,52.7196006,"6_R_OURS_O"
"205",6,"R","BESS_S","Bessières",13,103182.19,143309.62,"c(6.63726711273193, 46.520938873291)",6.63726711273193,46.520938873291,"SF_O",181.684566210046,68.9550213,"6_R_BESS_S"
"206",6,"R","SF_O","St-François",14,138454.22,276938.25,"c(6.63294792175293, 46.5195503234863)",6.63294792175293,46.5195503234863,"B-AIR_O",145.732751867133,83.7573386,"6_R_SF_O"
"208",6,"R","B-AIR_O","Bel-Air",15,181135.27,159284.78,"c(6.62830305099487, 46.5225219726562)",6.62830305099487,46.5225219726562,"CH_O",79.6288861625206,40.6821149,"6_R_B-AIR_O"
"209",6,"R","CH_O","Chauderon",16,118765.484,177081.4,"c(6.6256799697876, 46.5235748291016)",6.6256799697876,46.5235748291016,"BOST_O",73.9351422898742,52.2503076,"6_R_CH_O"
"211",6,"R","PT-CH_S","Pont Chauderon",17,113816.33,27919.137,"c(6.62442207336426, 46.5231704711914)",6.62442207336426,46.5231704711914,"CECIL_S",76.3028172822149,34.0251601,"6_R_PT-CH_S"
"212",6,"R","CECIL_S","Cécil",18,72426.2,101245.195,"c(6.62272596359253, 46.5207176208496)",6.62272596359253,46.5207176208496,"M-DUF_S",90.7924145761246,30.3960688,"6_R_CECIL_S"
"213",6,"R","M-DUF_S","Pont Marc Dufour",19,37176.07,75241.39,"c(6.6181640625, 46.5190582275391)",6.6181640625,46.5190582275391,"LGDOC_S",52.182054545947,29.7668685,"6_R_M-DUF_S"
"214",6,"R","LGDOC_S","Languedoc",20,3833.1719,55229.504,"c(6.61732387542725, 46.5177459716797)",6.61732387542725,46.5177459716797,"FNAY_O",52.1557001491121,23.8911789,"6_R_LGDOC_S"
"215",6,"R","FNAY_O","Fontenay",21,5272.689,93613.89,"c(6.61831617355347, 46.5167541503906)",6.61831617355347,46.5167541503906,"MT-OR_O",46.7792013898314,33.3330622,"6_R_FNAY_O"
"216",6,"R","MT-OR_O","Mont d'Or",22,5495.879,69416.51,"c(6.61506795883179, 46.5169563293457)",6.61506795883179,46.5169563293457,"FIGUI_O",48.7833545970303,24.1840984,"6_R_MT-OR_O"
"217",6,"R","FIGUI_O","Figuiers",23,2845.0408,105947.766,"c(6.61183404922485, 46.5171203613281)",6.61183404922485,46.5171203613281,"MTOIE_O",68.630372259605,31.5103016,"6_R_FIGUI_O"
"218",6,"R","MTOIE_O","Montoie",24,3169.646,86897.72,"c(6.60832023620605, 46.5185279846191)",6.60832023620605,46.5185279846191,"MALAD_N",73.365017455815,30.9617701,"6_R_MTOIE_O"
"219",6,"R","MALAD_N","Maladière",25,0,146957.39,"c(6.60486888885498, 46.517520904541)",6.60486888885498,46.517520904541,NA,NA,12.9539876,"6_R_MALAD_N"
"220",7,"A","SF_O","St-François",1,240627.86,851.3696,"c(6.63294792175293, 46.5195503234863)",6.63294792175293,46.5195503234863,"B-AIR_N",141.861841805334,67.0682041,"7_A_SF_O"
"221",7,"A","B-AIR_N","Bel-Air",2,321185.2,219211.5,"c(6.62915277481079, 46.5223045349121)",6.62915277481079,46.5223045349121,"RIP_N",141.727869300704,73.0593116,"7_A_B-AIR_N"
"222",7,"A","RIP_N","Riponne-M. Béjart",3,232721.19,54673.29,"c(6.63237905502319, 46.5235939025879)",6.63237905502319,46.5235939025879,"TNEL_E",91.922664693484,42.1590517,"7_A_RIP_N"
"224",7,"A","TNEL_E","Tunnel",4,82338.625,99309.49,"c(6.63489198684692, 46.5255393981934)",6.63489198684692,46.5255393981934,"NORD_E",81.6533620515582,49.3476165,"7_A_TNEL_E"
"225",7,"A","NORD_E","Place du Nord",5,55841.52,99146.516,"c(6.6378960609436, 46.5242347717285)",6.6378960609436,46.5242347717285,"OURS_E",131.293533105652,32.9090989,"7_A_NORD_E"
"226",7,"A","OURS_E","Ours",6,567178.4,86301.97,"c(6.64089822769165, 46.5212440490723)",6.64089822769165,46.5212440490723,"BETHU_E",89.8051827857473,56.0837501,"7_A_OURS_E"
"227",7,"A","BETHU_E","Béthusy",7,46205.9,143166.3,"c(6.64697599411011, 46.5218276977539)",6.64697599411011,46.5218276977539,"FAUCO_E",65.9854571094903,33.4092682,"7_A_BETHU_E"
"228",7,"A","FAUCO_E","Fauconnières",8,11606.749,98972.07,"c(6.64989614486694, 46.5253715515137)",6.64989614486694,46.5253715515137,"PCHLY_E",77.6527309210381,27.7451248,"7_A_FAUCO_E"
"229",7,"A","PCHLY_E","Pont de Chailly",9,118135.18,480875.38,"c(6.65187883377075, 46.5261077880859)",6.65187883377075,46.5261077880859,"CHLYV_E",75.6823677359573,49.8290446,"7_A_PCHLY_E"
"230",7,"A","CHLYV_E","Chailly-Village",10,14170.902,205132.83,"c(6.65519285202026, 46.5231628417969)",6.65519285202026,46.5231628417969,"CDRTT_E",51.7735274652548,35.1588713,"7_A_CHLYV_E"
"231",7,"A","CDRTT_E","Coudrette",11,2238.2478,77505.03,"c(6.65908908843994, 46.5223617553711)",6.65908908843994,46.5223617553711,"ROS_E",61.9309713428489,24.7261196,"7_A_CDRTT_E"
"232",7,"A","ROS_E","Rosiaz",13,2682.379,113911.47,"c(6.6623067855835, 46.5215072631836)",6.6623067855835,46.5215072631836,"VVERT_T",117.83374169481,25.9968673,"7_A_ROS_E"
"233",7,"A","VVERT_T","Pully, Val-Vert",14,0,296237.72,"c(6.66709804534912, 46.5218467712402)",6.66709804534912,46.5218467712402,NA,NA,14.2978611,"7_A_VVERT_T"
"234",7,"R","VVERT_T","Pully, Val-Vert",1,300420.53,0,"c(6.66709804534912, 46.5218467712402)",6.66709804534912,46.5218467712402,"ROS_O",125.551422464135,518.3792647,"7_R_VVERT_T"
"235",7,"R","ROS_O","Rosiaz",2,84511.59,5066.399,"c(6.66243696212769, 46.5215454101562)",6.66243696212769,46.5215454101562,"CDRTT_O",60.9886513882768,26.3309681,"7_R_ROS_O"
"236",7,"R","CDRTT_O","Coudrette",4,82894.9,4337.169,"c(6.65784788131714, 46.5225563049316)",6.65784788131714,46.5225563049316,"CHLYV_O",47.8664624336059,26.3233363,"7_R_CDRTT_O"
"237",7,"R","CHLYV_O","Chailly-Village",5,189440.81,14098.16,"c(6.65508604049683, 46.5233383178711)",6.65508604049683,46.5233383178711,"PCHLY_O",94.2680271509168,32.8592775,"7_R_CHLYV_O"
"238",7,"R","PCHLY_O","Pont de Chailly",6,588797.4,91783.38,"c(6.65190076828003, 46.5263862609863)",6.65190076828003,46.5263862609863,"FAUCO_O",76.5920959929546,54.800952,"7_R_PCHLY_O"
"239",7,"R","FAUCO_O","Fauconnières",7,93841.65,16006.258,"c(6.64962196350098, 46.5244979858398)",6.64962196350098,46.5244979858398,"BETHU_O",86.0987890797006,32.6051079,"7_R_FAUCO_O"
"240",7,"R","BETHU_O","Béthusy",8,100522.4,87429.72,"c(6.64606904983521, 46.5214958190918)",6.64606904983521,46.5214958190918,"OURS_O",88.2734137642552,38.4489872,"7_R_BETHU_O"
"241",7,"R","OURS_O","Ours",9,61098.133,369619.38,"c(6.64134120941162, 46.5212478637695)",6.64134120941162,46.5212478637695,"BESS_S",149.02931689643,57.6207124,"7_R_OURS_O"
"242",7,"R","BESS_S","Bessières",10,76184.45,253880.08,"c(6.63726711273193, 46.520938873291)",6.63726711273193,46.520938873291,"SF_O",129.297772178756,68.8464784,"7_R_BESS_S"
"243",7,"R","SF_O","St-François",11,3149.456,455919.3,"c(6.63294792175293, 46.5195503234863)",6.63294792175293,46.5195503234863,"B-AIR_O",149.640401903755,28.1607688,"7_R_SF_O"
"244",8,"A","VERRI_O","Verrière",1,139249.38,0,"c(6.67029285430908, 46.5060920715332)",6.67029285430908,46.5060920715332,"VIGNE_O",73.3771407297096,321.4975404,"8_A_VERRI_O"
"245",8,"A","VIGNE_O","Vignes",3,78366.08,3624.295,"c(6.66528701782227, 46.5072441101074)",6.66528701782227,46.5072441101074,"PPORT_O",49.4056202477801,25.914557,"8_A_VIGNE_O"
"246",8,"A","PPORT_O","Pully, port",4,40358.027,4184.798,"c(6.66060400009155, 46.5067176818848)",6.66060400009155,46.5067176818848,"SOMAI_O",45.0215079491679,20.1644069,"8_A_PPORT_O"
"247",8,"A","SOMAI_O","Somais",5,97535.484,14840.565,"c(6.65741109848022, 46.5067481994629)",6.65741109848022,46.5067481994629,"CNIER_O",57.3272313662518,26.1106503,"8_A_SOMAI_O"
"248",8,"A","CNIER_O","Châtaignier",6,40310.027,3887.4717,"c(6.65310287475586, 46.5064315795898)",6.65310287475586,46.5064315795898,"VRNEY_O",35.1824508806681,20.5425666,"8_A_CNIER_O"
"249",8,"A","VRNEY_O","Verney",7,38927,4410.7944,"c(6.64957189559937, 46.5064964294434)",6.64957189559937,46.5064964294434,"BNIER_O",27.7569933345825,20.0871835,"8_A_VRNEY_O"
"250",8,"A","BNIER_O","Bourdonnière",8,22726.777,3404.3162,"c(6.64701795578003, 46.5065231323242)",6.64701795578003,46.5065231323242,"THALD_O",54.5646214798158,16.4629119,"8_A_BNIER_O"
"251",8,"A","THALD_O","Tour Haldimand",9,56593.53,9989.588,"c(6.64177799224854, 46.5066757202148)",6.64177799224854,46.5066757202148,"DENAN_O",36.2440708817388,23.759637,"8_A_THALD_O"
"252",8,"A","DENAN_O","Denantou",11,23465.582,2703.7231,"c(6.63924598693848, 46.5078659057617)",6.63924598693848,46.5078659057617,"MUSEO_O",64.2175909668008,19.5414101,"8_A_DENAN_O"
"253",8,"A","MUSEO_O","Musée Olympique",12,41453.53,49320.918,"c(6.6352801322937, 46.5099601745605)",6.6352801322937,46.5099601745605,"MTSI_N",80.2925731432858,29.0640482,"8_A_MUSEO_O"
"254",8,"A","MTSI_N","Montchoisi",13,173718.28,40899.43,"c(6.63729000091553, 46.511474609375)",6.63729000091553,46.511474609375,"JURIG_N",53.9141839031186,41.175785,"8_A_MTSI_N"
"255",8,"A","JURIG_N","Jurigoz",14,63561.516,27068.072,"c(6.63635587692261, 46.5129356384277)",6.63635587692261,46.5129356384277,"ALPES_N",88.2204865762821,61.8138999,"8_A_JURIG_N"
"256",8,"A","ALPES_N","Alpes",15,65476.98,38202.75,"c(6.63689517974854, 46.5152587890625)",6.63689517974854,46.5152587890625,"GTE_N",94.4379026058373,32.1237072,"8_A_ALPES_N"
"257",8,"A","GTE_N","Georgette",16,96621.84,128906.375,"c(6.63794422149658, 46.517463684082)",6.63794422149658,46.517463684082,"SF_O",168.260188754486,65.5552316,"8_A_GTE_N"
"258",8,"A","SF_O","St-François",17,197478.03,282177.66,"c(6.63294792175293, 46.5195503234863)",6.63294792175293,46.5195503234863,"B-AIR_N",141.41161448219,77.3482653,"8_A_SF_O"
"259",8,"A","B-AIR_N","Bel-Air",18,402795.06,183300.53,"c(6.62915277481079, 46.5223045349121)",6.62915277481079,46.5223045349121,"RIP_N",143.378721820502,75.2195472,"8_A_B-AIR_N"
"260",8,"A","RIP_N","Riponne-M. Béjart",19,452291.06,88632.38,"c(6.63237905502319, 46.5235939025879)",6.63237905502319,46.5235939025879,"TNEL_N",131.616942225525,46.4560293,"8_A_RIP_N"
"261",8,"A","TNEL_N","Tunnel",20,65328.703,77334.18,"c(6.6344780921936, 46.5261993408203)",6.6344780921936,46.5261993408203,"MEMIS_N",52.9412795327847,39.7177623,"8_A_TNEL_N"
"262",8,"A","MEMIS_N","Mémise",21,54029.766,92453.63,"c(6.63305902481079, 46.5278015136719)",6.63305902481079,46.5278015136719,"GBORD_N",55.4737987788691,31.7943987,"8_A_MEMIS_N"
