code_ligne_theo,direction_voy_theo,code_arret_theo,libelle_arret_theo2,sequence_theo,montees,descentes,geom_arret,lon,lat,code_arret_suiv_theo,mean_travel_time,mean_waiting_time
60,R,ETAVZ_S,"Le Mont-s-L., Etavez",17,3687.7715,649.19867,"c(6.63398790359497, 46.566104888916)",6.63398790359497,46.566104888916,GMONT_S,52.69861852699381,14.1266949
60,R,GMONT_S,Grand-Mont,18,7643.1904,7328.3955,"c(6.63429880142212, 46.5627326965332)",6.63429880142212,46.5627326965332,COPOP_S,97.35444113897152,29.1118739
60,R,GMONT_S,Grand-Mont,18,7643.1904,7328.3955,"c(6.63429880142212, 46.5627326965332)",6.63429880142212,46.5627326965332,COPOZ_S,49.13830537149302,29.1118739
60,R,COPOP_S,Coppoz-Poste,19,12182.683,8621.163,"c(6.63547897338867, 46.557056427002)",6.63547897338867,46.557056427002,BELVO_S,221.0565356004251,23.9674355
60,R,COPOP_S,Coppoz-Poste,19,12182.683,8621.163,"c(6.63547897338867, 46.557056427002)",6.63547897338867,46.557056427002,PMONT_S,46.8630272252786,23.9674355
60,R,BELVO_S,Bellevaux,21,14163.006,22071.049,"c(6.63360023498535, 46.539623260498)",6.63360023498535,46.539623260498,FORET_S,92.82530716000564,33.0213777
60,R,BELVO_S,Bellevaux,21,14163.006,22071.049,"c(6.63360023498535, 46.539623260498)",6.63360023498535,46.539623260498,TNEL_S,301.99614561027835,33.0213777
60,R,TNEL_S,Tunnel,22,5022.9473,49479.21,"c(6.63404178619385, 46.5257377624512)",6.63404178619385,46.5257377624512,BESS_D,170.16151866151867,75.1945701
60,R,TNEL_S,Tunnel,22,5022.9473,49479.21,"c(6.63404178619385, 46.5257377624512)",6.63404178619385,46.5257377624512,NORD_S,120.3323108384458,75.1945701
60,R,BESS_D,Bessières,23,6278.114,64947.18,"c(6.6366491317749, 46.5212669372559)",6.6366491317749,46.5212669372559,FLON_I,124.00666523328316,39.3319495
60,R,BESS_D,Bessières,23,6278.114,64947.18,"c(6.6366491317749, 46.5212669372559)",6.6366491317749,46.5212669372559,ROTIL_S,53.58975842615362,39.3319495
60,R,FLON_I,Lausanne-Flon,24,0,197710.73,"c(6.63090181350708, 46.5204162597656)",6.63090181350708,46.5204162597656,NA,NA,16.1212305
62,A,CROIS_B,"Epalinges, Croisettes",1,270234.7,0,"c(6.66161823272705, 46.5431137084961)",6.66161823272705,46.5431137084961,LION_N,210.29629919411627,1051.7815804
62,A,LION_N,Lion d'Or,2,1915.58,21107.713,"c(6.68121910095215, 46.5520782470703)",6.68121910095215,46.5520782470703,MARIN_N,61.018385229228606,24.4849386
62,A,MARIN_N,En Marin,4,1252.2548,13304.781,"c(6.68432521820068, 46.5574989318848)",6.68432521820068,46.5574989318848,VBOIS_N,49.20583633234236,21.1405101
62,A,VBOIS_N,Vert-Bois,5,1451.1777,4311.965,"c(6.68740701675415, 46.5627708435059)",6.68740701675415,46.5627708435059,CHT_N,58.95425041057324,14.4048662
62,A,CHT_N,Chalet-à-Gobet,6,4051.2412,16381.922,"c(6.69164514541626, 46.5647087097168)",6.69164514541626,46.5647087097168,CHFON_N,68.16034118475623,43.6508172
62,A,CHFON_N,"Lausanne, Chalet-Fontaine",7,854.3021,2848.5652,"c(6.69972991943359, 46.5677299499512)",6.69972991943359,46.5677299499512,STCAT_N,45.277742995773984,11.1228578
62,A,STCAT_N,"Lausanne, Ste-Catherine",8,272.44763,2041.2437,"c(6.70901107788086, 46.571044921875)",6.70901107788086,46.571044921875,RGRAU_N,69.17829760600846,8.2216309
62,A,RGRAU_N,"Montpreveyres, Riau-Graubon",10,337.1036,4383.7964,"c(6.72410202026367, 46.5750732421875)",6.72410202026367,46.5750732421875,BALAN_N,61.87840375586855,16.1312784
62,A,BALAN_N,"Montpreveyres, Balances",11,1205.9313,4496.3916,"c(6.73610877990723, 46.5756492614746)",6.73610877990723,46.5756492614746,MPREV_N,99.56129234139092,18.6787950
62,A,MPREV_N,"Montpreveyres, village",12,7071.538,17293.375,"c(6.74339008331299, 46.5826759338379)",6.74339008331299,46.5826759338379,CORC_N,86.50567337037327,40.3043104
62,A,CORC_N,"Ropraz, Corcelles-Jorat",14,514.79736,2906.0017,"c(6.7454719543457, 46.5912017822266)",6.7454719543457,46.5912017822266,HOMEJ_N,37.276748642606194,14.9892010
62,A,HOMEJ_N,"Ropraz, Home du Jorat",15,1818.7649,2094.4543,"c(6.75021409988403, 46.5948791503906)",6.75021409988403,46.5948791503906,ECORC_E,107.80946527350952,11.6345417
62,A,HOMEJ_N,"Ropraz, Home du Jorat",15,1818.7649,2094.4543,"c(6.75021409988403, 46.5948791503906)",6.75021409988403,46.5948791503906,USSRO_N,63.04809127745788,11.6345417
62,A,USSRO_N,"Ropraz, Ussières",16,616.72107,3232.664,"c(6.75563192367554, 46.6009330749512)",6.75563192367554,46.6009330749512,ECORC_E,45.647717576791806,26.5399872
62,A,ECORC_E,"Carrouge VD, Ecorcheboeuf",18,5558.9976,10800.35,"c(6.75951194763184, 46.5974731445312)",6.75951194763184,46.5974731445312,CX-OR_E,42.863326810176126,18.3214568
62,A,CX-OR_E,"Carrouge VD, Croix d'Or",19,1073.6741,4949.349,"c(6.76435279846191, 46.5986175537109)",6.76435279846191,46.5986175537109,MEZ-V_N,123.57405667762644,20.6893151
62,A,MEZ-V_N,"Mézières VD, village",21,10644.419,46573.6,"c(6.77048778533936, 46.5963859558105)",6.77048778533936,46.5963859558105,MEZ-S_N,81.61089798794332,51.2198998
62,A,MEZ-S_N,"Mézières VD, station",22,3245.3428,16421.201,"c(6.77149391174316, 46.5994873046875)",6.77149391174316,46.5994873046875,CAROU_N,115.77390861219637,59.5724575
62,A,CAROU_N,"Carrouge VD, centre",24,3961.294,10467.312,"c(6.77632999420166, 46.6063423156738)",6.77632999420166,46.6063423156738,VULLI_N,74.0943524416136,26.8779514
62,A,VULLI_N,"Vulliens, Halte TL",25,1145.9026,5366.342,"c(6.77976417541504, 46.6148452758789)",6.77976417541504,46.6148452758789,VUCH_N,79.76600985221675,14.6461996
62,A,VUCH_N,"Vucherens, village",28,1808.7911,7033.1533,"c(6.78244018554688, 46.6245079040527)",6.78244018554688,46.6245079040527,CLOSY_N,36.50513887709165,26.4453881
62,A,CLOSY_N,"Vucherens, Closy",29,249.26575,2045.7585,"c(6.78309917449951, 46.6282806396484)",6.78309917449951,46.6282806396484,SYENS_N,101.97527822614902,10.5772530
62,A,SYENS_N,"Syens, Champ-du-Chêne",31,888.4318,2412.9053,"c(6.78377294540405, 46.6437568664551)",6.78377294540405,46.6437568664551,BRESS_N,79.4300033978933,16.0304987
62,A,BRESS_N,"Bressonnaz, Village",33,8961.562,7282.542,"c(6.78895282745361, 46.6518096923828)",6.78895282745361,46.6518096923828,SORBI_N,114.31662134602313,25.6313286
62,A,SORBI_N,"Moudon, Sorbiers",34,3469.9316,17186.34,"c(6.79521894454956, 46.6620635986328)",6.79521894454956,46.6620635986328,VERG_N,72.25099872503188,38.7079368
62,A,VERG_N,"Moudon, Verger",35,443.80838,21927.607,"c(6.79888916015625, 46.6666107177734)",6.79888916015625,46.6666107177734,MOUD_N,73.8296768707483,28.6109647
62,A,MOUD_S,"Moudon, Gare",36,0,37846.17,"c(6.80170011520386, 46.6675872802734)",6.80170011520386,46.6675872802734,NA,NA,10.2552411
62,R,MOUD_S,"Moudon, Gare",1,90277.89,0,"c(6.80170011520386, 46.6675872802734)",6.80170011520386,46.6675872802734,VERG_S,82.95746870176642,679.7762154
62,R,VERG_S,"Moudon, Verger",2,16985.752,903.0306,"c(6.79871988296509, 46.6665458679199)",6.79871988296509,46.6665458679199,SORBI_S,75.78372352285396,32.9512091
62,R,SORBI_S,"Moudon, Sorbiers",3,14830.197,7731.5977,"c(6.79543685913086, 46.6623725891113)",6.79543685913086,46.6623725891113,BRESS_S,119.33613445378153,34.0512821
62,R,BRESS_S,"Bressonnaz, Village",4,6094.3965,10466.517,"c(6.78875780105591, 46.6517562866211)",6.78875780105591,46.6517562866211,SYENS_S,84.54325645202778,22.2734522
62,R,SYENS_S,"Syens, Champ-du-Chêne",6,2890.7083,1270.1323,"c(6.78361892700195, 46.6435661315918)",6.78361892700195,46.6435661315918,CLOSY_S,120.86655231560891,16.3505959
62,R,CLOSY_S,"Vucherens, Closy",8,3202.803,557.5021,"c(6.78300905227661, 46.6281814575195)",6.78300905227661,46.6281814575195,VUCH_S,41.428853077318706,14.5987993
62,R,VUCH_S,"Vucherens, village",9,9217.636,2107.4597,"c(6.78245782852173, 46.6251983642578)",6.78245782852173,46.6251983642578,VULLI_S,80.46484910836763,29.1507800
62,R,VULLI_S,"Vulliens, Halte TL",12,4819.075,885.2959,"c(6.77970886230469, 46.6150283813477)",6.77970886230469,46.6150283813477,CAROU_S,98.26221498371336,18.7554012
62,R,CAROU_S,"Carrouge VD, centre",13,13654.172,3994.6033,"c(6.77623605728149, 46.6066131591797)",6.77623605728149,46.6066131591797,MEZ-S_S,119.16783755997258,46.8735642
62,R,MEZ-S_S,"Mézières VD, station",15,13655.381,3662.6387,"c(6.77174377441406, 46.5993347167969)",6.77174377441406,46.5993347167969,MEZ-V_O,102.56151295009477,47.4588663
62,R,MEZ-V_O,"Mézières VD, village",16,44719.586,13277.823,"c(6.77019214630127, 46.5960884094238)",6.77019214630127,46.5960884094238,CX-OR_O,93.7849751165179,83.0579596
62,R,CX-OR_O,"Carrouge VD, Croix d'Or",18,5322.6035,1091.203,"c(6.76467895507812, 46.5986747741699)",6.76467895507812,46.5986747741699,ECORC_O,42.98016608884947,25.1113042
62,R,ECORC_O,"Carrouge VD, Ecorcheboeuf",19,10334.988,3056.4558,"c(6.75974607467651, 46.5975914001465)",6.75974607467651,46.5975914001465,HOMEJ_S,130.8,22.0899782
62,R,ECORC_O,"Carrouge VD, Ecorcheboeuf",19,10334.988,3056.4558,"c(6.75974607467651, 46.5975914001465)",6.75974607467651,46.5975914001465,USSRO_S,53.785030648456825,22.0899782
62,R,USSRO_S,"Ropraz, Ussières",21,3126.6357,517.05194,"c(6.75468397140503, 46.6015396118164)",6.75468397140503,46.6015396118164,HOMEJ_S,78.42391655016668,24.4889773
62,R,HOMEJ_S,"Ropraz, Home du Jorat",22,3735.879,1663.7324,"c(6.7513370513916, 46.5958404541016)",6.7513370513916,46.5958404541016,CORC_S,59.16664032869785,11.8066645
62,R,CORC_S,"Ropraz, Corcelles-Jorat",23,2251.3315,804.35925,"c(6.74482679367065, 46.5906562805176)",6.74482679367065,46.5906562805176,MPREV_S,130.90843735187232,14.4871997
62,R,MPREV_S,"Montpreveyres, village",25,22104.646,6143.1367,"c(6.74095392227173, 46.5823364257812)",6.74095392227173,46.5823364257812,BALAN_S,105.09781148771432,61.2463264
62,R,BALAN_S,"Montpreveyres, Balances",26,2188.9717,1616.5217,"c(6.73595285415649, 46.5756607055664)",6.73595285415649,46.5756607055664,RGRAU_S,57.41708145690132,12.2014695
62,R,RGRAU_S,"Montpreveyres, Riau-Graubon",27,4485.4287,779.8551,"c(6.72501277923584, 46.5752220153809)",6.72501277923584,46.5752220153809,STCAT_S,75.41137890161991,14.8861500
62,R,STCAT_S,"Lausanne, Ste-Catherine",29,2485.7275,387.9527,"c(6.70842504501343, 46.5709953308105)",6.70842504501343,46.5709953308105,CHFON_S,44.21787577050735,10.0571316
62,R,CHFON_S,"Lausanne, Chalet-Fontaine",30,1764.1825,650.08215,"c(6.69966316223145, 46.5678443908691)",6.69966316223145,46.5678443908691,CHT_S,67.61024182076814,11.9080133
62,R,CHT_S,Chalet-à-Gobet,31,7624.783,4326.989,"c(6.69134283065796, 46.5648651123047)",6.69134283065796,46.5648651123047,VBOIS_S,40.87985139514663,39.1047100
62,R,VBOIS_S,Vert-Bois,32,5403.5347,2378.8625,"c(6.68713283538818, 46.5627708435059)",6.68713283538818,46.5627708435059,MARIN_S,58.635185331541926,16.3957790
62,R,MARIN_S,En Marin,33,10954.861,1534.252,"c(6.68390607833862, 46.5566864013672)",6.68390607833862,46.5566864013672,LION_S,61.86317287170974,21.4190311
62,R,LION_S,Lion d'Or,35,17364.338,2868.4358,"c(6.68023300170898, 46.5516967773438)",6.68023300170898,46.5516967773438,CROIS_B,193.92804384083868,23.6330725
62,R,CROIS_B,"Epalinges, Croisettes",36,179.88782,245795.42,"c(6.66161823272705, 46.5431137084961)",6.66161823272705,46.5431137084961,VENNE_S,98.43801652892562,19.5751727
64,A,CROIS_A,"Epalinges, Croisettes",1,223858.62,0,"c(6.66154098510742, 46.5430755615234)",6.66154098510742,46.5430755615234,PLANC_N,79.98213072783322,274.7591994
64,A,PLANC_N,Planches,2,1875.8145,3625.3882,"c(6.66785717010498, 46.5444679260254)",6.66785717010498,46.5444679260254,PREYV_N,47.538055686151594,16.4196666
64,A,PREYV_N,Pré-d'Yverdon,3,2515.6582,24006.29,"c(6.67199516296387, 46.5441017150879)",6.67199516296387,46.5441017150879,PERON_N,117.10802340158796,22.9866792
64,A,PERON_N,Perronnaz,5,4032.2205,16613.021,"c(6.6793999671936, 46.5423431396484)",6.6793999671936,46.5423431396484,HTE-C_N,61.99289594651066,28.2620142
64,A,HTE-C_N,Haute Combe,6,1561.004,11301.439,"c(6.68455600738525, 46.5446548461914)",6.68455600738525,46.5446548461914,MATHY_N,104.8091407678245,17.5342666
64,A,MATHY_N,Chalet à Matthey,7,2196.9165,57829.66,"c(6.6913161277771, 46.5508422851562)",6.6913161277771,46.5508422851562,MOLLT_N,66.19636420623726,25.4966832
64,A,MOLLT_N,Molliettes,8,1291.5479,9278.938,"c(6.69372320175171, 46.5530891418457)",6.69372320175171,46.5530891418457,VCLB_N,44.46527814119001,21.9963955
64,A,VCLB_N,Vers-chez-les-Blanc,9,8181.5107,38965.777,"c(6.69484901428223, 46.5546722412109)",6.69484901428223,46.5546722412109,CHEVR_N,73.9919021994671,28.8898425
64,A,CHEVR_N,Chevreuils,10,2250.9934,26998.299,"c(6.69674921035767, 46.5587120056152)",6.69674921035767,46.5587120056152,PRAZC_N,39.58944618599791,23.6598924
64,A,PRAZC_N,Praz-Collet,11,4292.3516,34026.383,"c(6.69650506973267, 46.5603218078613)",6.69650506973267,46.5603218078613,CHT_M,57.491719345906695,26.3681296
64,A,CHT_B,Chalet-à-Gobet,13,53.599995,272.3,"c(6.69150018692017, 46.5648765563965)",6.69150018692017,46.5648765563965,MAUVE_S,57.464285714285715,47.6372361
64,A,CHT_B,Chalet-à-Gobet,13,53.599995,272.3,"c(6.69150018692017, 46.5648765563965)",6.69150018692017,46.5648765563965,VULET_N,138.7993079584775,47.6372361
64,A,VULET_N,Vulliette,15,0,705.24994,"c(6.68110418319702, 46.5583763122559)",6.68110418319702,46.5583763122559,NA,NA,9.9896194
64,R,CHT_T,Chalet-à-Gobet,1,18971.217,81.04988,"c(6.69150018692017, 46.5648765563965)",6.69150018692017,46.5648765563965,CHT_D,58.861865468978486,327.5751921
64,R,PRAZC_S,Praz-Collet,3,31279.018,2407.3416,"c(6.69634008407593, 46.5600242614746)",6.69634008407593,46.5600242614746,CHEVR_S,34.965172054223146,28.2254549
64,R,CHEVR_S,Chevreuils,4,21371.984,1693.9651,"c(6.69664716720581, 46.5585517883301)",6.69664716720581,46.5585517883301,VCLB_S,76.84317718940937,23.9168405
64,R,VCLB_S,Vers-chez-les-Blanc,5,42350.375,7862.6265,"c(6.69478511810303, 46.5545425415039)",6.69478511810303,46.5545425415039,MOLLT_S,35.25474353628023,29.7512142
64,R,MOLLT_S,Molliettes,6,7379.376,974.39307,"c(6.69358110427856, 46.5529975891113)",6.69358110427856,46.5529975891113,MATHY_S,63.617293625914314,20.9765951
64,R,MATHY_S,Chalet à Matthey,7,48560.863,1792.0409,"c(6.69133806228638, 46.5511131286621)",6.69133806228638,46.5511131286621,HTE-C_S,101.19340682305,24.6722571
64,R,HTE-C_S,Haute Combe,8,13654.447,2282.957,"c(6.68442678451538, 46.5445709228516)",6.68442678451538,46.5445709228516,PERON_O,61.67502612330198,15.2650332
64,R,PERON_O,Perronnaz,9,16846.701,2921.88,"c(6.67933416366577, 46.5423774719238)",6.67933416366577,46.5423774719238,PREYV_S,105.16284415652264,30.4705329
64,R,PREYV_S,Pré-d'Yverdon,11,16300.326,2601.0352,"c(6.67275476455688, 46.5438461303711)",6.67275476455688,46.5438461303711,PLANC_S,82.60865248968075,25.0842694
64,R,PLANC_S,Planches,12,2312.5474,2490.9734,"c(6.66570281982422, 46.5446357727051)",6.66570281982422,46.5446357727051,CROIS_A,80.56083441981747,13.8711531
64,R,CROIS_A,"Epalinges, Croisettes",13,0,201906.31,"c(6.66154098510742, 46.5430755615234)",6.66154098510742,46.5430755615234,NA,NA,19.2528814
65,A,SALA_Z,Sallaz,1,128941.52,0,"c(6.64716196060181, 46.5331344604492)",6.64716196060181,46.5331344604492,FOYER_E,188.69508196721313,629.8844045
65,A,SALA_Z,Sallaz,1,128941.52,0,"c(6.64716196060181, 46.5331344604492)",6.64716196060181,46.5331344604492,ST-ET_E,72.21938368194157,629.8844045
65,A,FOYER_E,Foyer,2,1859.6243,3164.4263,"c(6.65982818603516, 46.5334281921387)",6.65982818603516,46.5334281921387,ROVER_E,62.85512098615127,28.7310912
65,A,ROVER_E,"Lausanne, Rovéréaz",3,168.7872,2078.6555,"c(6.66772508621216, 46.5327262878418)",6.66772508621216,46.5327262878418,MBLES_E,77.52770167427701,11.4121138
65,A,MBLES_E,"Montblesson, Centenaire",4,187.81877,2538.774,"c(6.67769479751587, 46.5365180969238)",6.67769479751587,46.5365180969238,3CHAS_E,93.64484700867712,18.1689498
65,A,3CHAS_E,"Pully, Trois-Chasseurs",6,350.75262,2552.9587,"c(6.68445205688477, 46.5343704223633)",6.68445205688477,46.5343704223633,MTPLY_E,39.75707762557078,18.5637083
65,A,MTPLY_E,"Pully, Monts-de-Pully",7,72.37668,1151.3928,"c(6.68889904022217, 46.5360832214355)",6.68889904022217,46.5360832214355,RAVES_E,56.16321559074299,12.3990868
65,A,RAVES_E,"Pully, Ravessoud",8,41.218178,359.7731,"c(6.69732904434204, 46.5392951965332)",6.69732904434204,46.5392951965332,CLAIE_E,67.3107490864799,10.0642509
65,A,CLAIE_E,"Savigny, Claie-aux-Moines",10,5523.9717,16050.791,"c(6.70390796661377, 46.5405693054199)",6.70390796661377,46.5405693054199,PUBLO_E,73.73818343458291,52.6435556
65,A,PUBLO_E,"Savigny, Publoz",11,65.029655,1567.1404,"c(6.71584606170654, 46.541805267334)",6.71584606170654,46.541805267334,ANCPO_E,66.14370370370371,9.2672989
65,A,ANCPO_E,"Savigny, ancienne poste",12,1037.7198,7586.7153,"c(6.72491979598999, 46.539867401123)",6.72491979598999,46.539867401123,SAV_E,91.85555555555555,27.9202963
65,A,SAV_E,"Savigny, centre",13,8858.52,31897.71,"c(6.73107814788818, 46.5385131835938)",6.73107814788818,46.5385131835938,PPEL_E,157.7767990444909,65.8130370
65,A,PPEL_E,"Forel (Lavaux), Pra Pélisson",15,389.72,1002.7835,"c(6.75761699676514, 46.5429191589355)",6.75761699676514,46.5429191589355,CONFR_E,62.98903703703704,15.2454464
65,A,CONFR_E,"Forel (Lavaux), Les Confréries",16,723.6864,1697.2261,"c(6.76544380187988, 46.5425453186035)",6.76544380187988,46.5425453186035,FOREL_Y,115.78752407764114,16.6751111
65,A,FOREL_Y,"Forel (Lavaux), Cornes de Cerf",17,10335.305,25688.562,"c(6.76979780197144, 46.5415458679199)",6.76979780197144,46.5415458679199,CASAR_N,128.53045798132504,76.5372648
65,A,CASAR_N,"Forel (Lavaux), Casard",18,210.51819,616.3553,"c(6.77720022201538, 46.5524291992188)",6.77720022201538,46.5524291992188,ESSER_N,58.561387900355875,8.8095450
65,A,ESSER_N,"Essertes, Le Pralet",20,443.4768,6651.635,"c(6.78166198730469, 46.5586776733398)",6.78166198730469,46.5586776733398,AUBER_E,112.4491844416562,25.4980724
65,A,ESSER_N,"Essertes, Le Pralet",20,443.4768,6651.635,"c(6.78166198730469, 46.5586776733398)",6.78166198730469,46.5586776733398,AUBER_N,106.97182277497085,25.4980724
65,A,AUBER_N,"Servion, Clos de l'Auberge",22,3500.1606,8161.4463,"c(6.7821569442749, 46.5683441162109)",6.7821569442749,46.5683441162109,GROUG_M,65.60405953991881,27.9203265
65,A,AUBER_N,"Servion, Clos de l'Auberge",22,3500.1606,8161.4463,"c(6.7821569442749, 46.5683441162109)",6.7821569442749,46.5683441162109,GROUG_N,61.09587888982338,27.9203265
65,A,AUBER_N,"Servion, Clos de l'Auberge",22,3500.1606,8161.4463,"c(6.7821569442749, 46.5683441162109)",6.7821569442749,46.5683441162109,SEZOO_M,184.5206611570248,27.9203265
65,A,AUBER_N,"Servion, Clos de l'Auberge",22,3500.1606,8161.4463,"c(6.7821569442749, 46.5683441162109)",6.7821569442749,46.5683441162109,SEZOO_T,159.35,27.9203265
65,A,GROUG_N,"Servion, Grange Rouge",23,4039.2795,1571.0974,"c(6.7783031463623, 46.5720367431641)",6.7783031463623,46.5720367431641,PJOR_N,85.66742828128967,21.5783194
65,A,PJOR_N,"Mézières VD, Praz Joret",25,100.96391,421.69482,"c(6.772705078125, 46.5838851928711)",6.772705078125,46.5838851928711,GRRU_N,76.02208682406702,9.8207667
65,A,GRRU_N,"Mézières VD, centre médical",26,156.03828,5343.9287,"c(6.77092885971069, 46.5924301147461)",6.77092885971069,46.5924301147461,MEZ-V_N,85.47397816704748,26.5310993
65,A,MEZ-V_N,"Mézières VD, village",27,309.17877,24324.553,"c(6.77048778533936, 46.5963859558105)",6.77048778533936,46.5963859558105,MEZ-S_N,55.9499618999238,39.9291698
65,A,MEZ-S_N,"Mézières VD, station",28,0,5747.957,"c(6.77149391174316, 46.5994873046875)",6.77149391174316,46.5994873046875,NA,NA,15.8742697
65,R,MEZ-S_N,"Mézières VD, station",1,7347.26,0,"c(6.77149391174316, 46.5994873046875)",6.77149391174316,46.5994873046875,MEZ-V_O,112.6374282433984,695.4516575
65,R,MEZ-V_O,"Mézières VD, village",2,22332.068,641.7577,"c(6.77019214630127, 46.5960884094238)",6.77019214630127,46.5960884094238,GRRU_S,90.7775992655497,63.3021814
65,R,GRRU_S,"Mézières VD, centre médical",3,6711.0723,469.34583,"c(6.77095985412598, 46.5920257568359)",6.77095985412598,46.5920257568359,PJOR_S,69.8767217630854,22.6550379
65,R,PJOR_S,"Mézières VD, Praz Joret",4,462.6104,131.24167,"c(6.77266788482666, 46.5836601257324)",6.77266788482666,46.5836601257324,GROUG_O,115.07904114026564,10.1248852
65,R,PJOR_S,"Mézières VD, Praz Joret",4,462.6104,131.24167,"c(6.77266788482666, 46.5836601257324)",6.77266788482666,46.5836601257324,GROUG_S,110.37933753943216,10.1248852
65,R,GROUG_S,"Servion, Grange Rouge",6,7282.049,936.0368,"c(6.77895212173462, 46.5712585449219)",6.77895212173462,46.5712585449219,AUBER_S,56.74578397212544,37.1308528
65,R,AUBER_S,"Servion, Clos de l'Auberge",7,10106.867,3459.1904,"c(6.78201389312744, 46.5683517456055)",6.78201389312744,46.5683517456055,ESSER_S,109.69652208943198,32.9294829
65,R,ESSER_S,"Essertes, Le Pralet",9,6530.4785,490.57385,"c(6.78155708312988, 46.5586776733398)",6.78155708312988,46.5586776733398,CASAR_S,50.944936878861135,29.2156573
65,R,CASAR_S,"Forel (Lavaux), Casard",11,549.34814,216.38455,"c(6.77746820449829, 46.5529403686523)",6.77746820449829,46.5529403686523,FOREL_P,190.21917808219175,10.0593607
65,R,FOREL_P,"Forel (Lavaux), Cornes de Cerf",12,25790.832,9932.291,"c(6.76979780197144, 46.5415458679199)",6.76979780197144,46.5415458679199,CONFR_O,67.18200215866163,102.3503895
65,R,CONFR_O,"Forel (Lavaux), Les Confréries",13,1349.4762,754.1981,"c(6.76545715332031, 46.5425720214844)",6.76545715332031,46.5425720214844,PPEL_O,67.46821747362726,14.8035618
65,R,PPEL_O,"Forel (Lavaux), Pra Pélisson",14,795.2759,258.5496,"c(6.75666618347168, 46.5428428649902)",6.75666618347168,46.5428428649902,SAV_O,234.2693340494092,11.1184744
65,R,SAV_O,"Savigny, centre",16,28777.734,9224.021,"c(6.7308030128479, 46.5385894775391)",6.7308030128479,46.5385894775391,ANCPO_O,66.89029139250705,110.9009130
65,R,ANCPO_O,"Savigny, ancienne poste",17,6603.192,1348.6721,"c(6.72455406188965, 46.5399475097656)",6.72455406188965,46.5399475097656,PUBLO_O,54.60413589364845,22.9512555
65,R,PUBLO_O,"Savigny, Publoz",18,688.25995,160.72433,"c(6.71554613113403, 46.541877746582)",6.71554613113403,46.541877746582,CLAIE_O,116.79615952732644,8.6085672
65,R,CLAIE_O,"Savigny, Claie-aux-Moines",19,15480.26,4742.8164,"c(6.7038140296936, 46.5408020019531)",6.7038140296936,46.5408020019531,RAVES_O,57.44191780821918,60.1933665
65,R,RAVES_O,"Pully, Ravessoud",21,317.43332,42.764595,"c(6.69648504257202, 46.5390625)",6.69648504257202,46.5390625,MTPLY_O,46.11219178082192,7.1250685
65,R,MTPLY_O,"Pully, Monts-de-Pully",22,658.7275,54.13448,"c(6.68835401535034, 46.5359420776367)",6.68835401535034,46.5359420776367,3CHAS_O,34.61547945205479,11.4512329
65,R,3CHAS_O,"Pully, Trois-Chasseurs",23,2915.1855,316.01248,"c(6.68434810638428, 46.534351348877)",6.68434810638428,46.534351348877,MBLES_O,95.23838882038636,19.1539726
65,R,MBLES_O,"Montblesson, Centenaire",25,2544.9082,156.04366,"c(6.67752599716187, 46.5365028381348)",6.67752599716187,46.5365028381348,ROVER_O,66.88514254385964,19.0852172
65,R,ROVER_O,"Lausanne, Rovéréaz",26,1254.8508,121.86301,"c(6.66759395599365, 46.532772064209)",6.66759395599365,46.532772064209,FOYER_O,72.62792928600796,12.5660636
65,R,FOYER_O,Foyer,27,5363.405,2439.6714,"c(6.65968322753906, 46.5335655212402)",6.65968322753906,46.5335655212402,SALA_B,191.75,25.4297657
65,R,FOYER_O,Foyer,27,5363.405,2439.6714,"c(6.65968322753906, 46.5335655212402)",6.65968322753906,46.5335655212402,SALA_Z,133.04746835443038,25.4297657
65,R,FOYER_O,Foyer,27,5363.405,2439.6714,"c(6.65968322753906, 46.5335655212402)",6.65968322753906,46.5335655212402,VALMT_O,49.971128985923585,25.4297657
65,R,SALA_Z,Sallaz,28,0,127758.586,"c(6.64716196060181, 46.5331344604492)",6.64716196060181,46.5331344604492,NA,NA,14.4009634
67,A,VVERT_B,"Pully, Val-Vert",1,16551.475,0,"c(6.66696691513062, 46.521900177002)",6.66696691513062,46.521900177002,CHNAU_E,138.4442556806116,164.8396687
67,A,CHNAU_E,"Pully, Chenaulaz",2,76.73088,55.616844,"c(6.67285013198853, 46.5270156860352)",6.67285013198853,46.5270156860352,GCHAM_E,111.77442650807136,12.9156934
67,A,GCHAM_E,"Belmont-s-L., Grands-Champs",4,1013.15295,1427.7977,"c(6.67737722396851, 46.522087097168)",6.67737722396851,46.522087097168,BELMT_E,57.2515923566879,35.3740442
67,A,BELMT_E,"Belmont-s-L., Centre",5,656.8387,1325.5781,"c(6.67898416519165, 46.5190315246582)",6.67898416519165,46.5190315246582,BLESS_E,61.30205901082573,25.7346072
67,A,BLESS_E,"Belmont-s-L., Blessoney",7,648.56995,1143.97,"c(6.6843409538269, 46.5189514160156)",6.6843409538269,46.5189514160156,LANDA_E,68.0494587136489,22.9949055
67,A,LANDA_E,"Lutry, Landar",8,558.34235,728.0587,"c(6.69054889678955, 46.517650604248)",6.69054889678955,46.517650604248,ECHER_E,89.73063043939716,24.7257482
67,A,ECHER_E,"Lutry, Echerins",9,54.038857,304.4258,"c(6.70078086853027, 46.5184745788574)",6.70078086853027,46.5184745788574,CROIX_S,53.62656482070868,11.9953301
