"stop_names","label","line_nbr","direction","passengers_in","passengers_out","travel_time","stopping_time","flow_l_in","flow_l_out","sigma_in","transferts_in","transferts_in%","diff_in","err_in%","sigma_out","transferts_out","transferts_out%","diff_out","err_out%"
"S17_R_SF_P","St-François",17,"R",24290.01,404554,120.967401851512,61.6183473,25210.7237797826,403633.286220217,14120.226,11065.943,43.894,-24.555,-0.097,355154.252,48625.555,12.047,146.521,0.036
"S17_R_GTE_E","Georgette",17,"R",1848.7222,133777.03,71.3090566838114,40.0388398,2769.43597978261,132856.316220217,2769.436,0,0,0,0,130537.23,2365.475,1.78,46.389,0.035
"S17_R_GTE_B","Georgette",17,"R",0,26397.363,NA,13.9531258,0,25476.6492202174,0,0,NA,0,NA,25485.493,0,0,8.844,0.035
"S18_A_FLON_O","Lausanne-Flon",18,"A",1102765.6,0,99.3095798319328,357.9159782,1102765.58864706,0,997727.069,105893.909,9.603,855.389,0.078,0,0,NA,0,NA
"S18_A_PFRAN_O","Port-Franc",18,"A",229753.28,33257.777,63.0833268698777,38.4219299,229753.268647059,33257.7883529412,229753.269,0,0,0,0,33269.333,0,0,11.545,0.035
"S18_A_EPSIC_O","EPSIC",18,"A",35764.953,107301.766,82.2593664410108,28.4003206,35764.9416470588,107301.777352941,35764.942,0,0,0,0,107339.024,0,0,37.247,0.035
"S18_A_ECMET_O","Ecole des Métiers",18,"A",62100.73,208533.66,63.5258043674893,53.4261278,62100.7186470588,208533.671352941,62100.719,0,0,0,0,208606.058,0,0,72.387,0.035
"S18_A_CRARD_O","Couchirard",18,"A",69885.07,230983.53,118.620737755735,43.0267218,69885.0586470588,230983.541352941,69885.059,0,0,0,0,231063.721,0,0,80.18,0.035
"S18_A_PZROS_O","Prélaz-les-Roses",18,"A",32715.328,111058.44,73.3110250451846,33.3864951,32715.3166470588,111058.451352941,9814.595,22911.111,70.032,10.389,0.032,71175.572,40122.064,36.127,239.185,0.215
"S18_A_GALIC_O","Galicien",18,"A",105508.88,184864.58,108.47567165369,37.4135037,105508.868647059,184864.591352941,105508.869,0,0,0,0,184928.762,0,0,64.171,0.035
"S18_A_PERRL_N","Perrelet",18,"A",44658.703,70397.9,54.517625759731,40.395939,44658.6916470588,70397.9113529412,33545.25,11028.196,24.694,-85.246,-0.191,37838.571,32571.749,46.268,12.409,0.018
"S18_A_FLORI_O","Florissant",18,"A",16608.38,146636.6,49.5677080639321,33.1177292,16608.3686470588,146636.611352941,16608.369,0,0,0,0,146687.512,0,0,50.901,0.035
"S18_A_BROYE_O","Broye",18,"A",9001.16,76433.19,60.5029867342453,25.916102,9001.14864705882,76433.2013529412,9001.149,0,0,0,0,76459.733,0,0,26.532,0.035
"S18_A_BDESS_M","Bourg-Dessus",18,"A",8716.258,94062.2,66.037746580832,28.6166378,8716.24664705882,94062.2113529412,8532.473,182.694,2.096,-1.08,-0.012,64584.817,29500.585,31.363,23.191,0.025
"S18_A_BGNON_O","Bugnon",18,"A",29738.8,33723.66,37.1168925209476,25.1644045,29738.7886470588,33723.6713529412,29738.789,0,0,0,0,33735.378,0,0,11.707,0.035
"S18_A_SURLC_O","Sur-la-Croix",18,"A",3658.4114,41589,55.9413711950759,20.0370849,3658.40004705882,41589.0113529412,3658.4,0,0,0,0,41603.448,0,0,14.437,0.035
"S18_A_BAUM_N","Baumettes",18,"A",5698.3125,89345.46,66.1911547911548,23.8292084,5698.30114705882,89345.4713529412,5698.301,0,0,0,0,89376.485,0,0,31.014,0.035
"S18_A_GENOU_O","Bois-Genoud",18,"A",3363.9517,51680.266,63.0298117695729,22.211535,3363.94034705882,51680.2773529412,3363.94,0,0,0,0,51698.217,0,0,17.94,0.035
"S18_A_BRE_N","Bré",18,"A",2153,66094.28,73.5572467707282,26.0378012,2152.98864705882,66094.2913529412,2152.69,0.3,0.014,0.001,0,66117.042,0.194,0,22.945,0.035
"S18_A_CRISS_N","Crissier, centre",18,"A",1076.0414,69126.664,60.2851593467576,26.4608216,1076.03004705882,69126.6753529412,1076.03,0,0,0,0,69150.671,0,0,23.996,0.035
"S18_A_TIMON_T","Crissier, Timonet",18,"A",0,148077.5,NA,9.4938957,0,148077.511352941,0,0,NA,0,NA,140656.453,7460.744,5.038,39.686,0.027
"S18_R_TIMON_T","Crissier, Timonet",18,"R",122192.64,0,60.5432699858646,323.6052397,122169.454392105,0,122169.454,0,0,0,0,0,0,NA,0,NA
"S18_R_TIMON_E","Crissier, Timonet",18,"R",19568.938,905.5087,63.9482569095477,12.8982776,19545.7523921053,928.694307894736,18656.148,889.815,4.552,0.211,0.001,929.017,0,0,0.323,0.035
"S18_R_CRISS_S","Crissier, centre",18,"R",64315.43,1865.3004,91.094540891027,20.9796639,64292.2443921053,1888.48600789474,64292.244,0,0,0,0,1889.142,0,0,0.656,0.035
"S18_R_BRE_S","Bré",18,"R",68414.68,6680.543,85.4917338076802,24.3283832,68391.4943921053,6703.72860789474,66744.014,1651.316,2.415,3.836,0.006,6706.056,0,0,2.327,0.035
"S18_R_GENOU_E","Bois-Genoud",18,"R",53212.844,9199.54,64.4693776020528,23.627969,53189.6583921053,9222.72560789474,53189.658,0,0,0,0,9225.927,0,0,3.201,0.035
"S18_R_BAUM_S","Baumettes",18,"R",78334.34,7201.1035,52.1542168674699,26.3977115,78311.1543921053,7224.28910789474,78311.154,0,0,0,0,7226.797,0,0,2.508,0.035
"S18_R_SURLC_E","Sur-la-Croix",18,"R",33467.984,2958.8623,47.382357561793,18.5009953,33444.7983921053,2982.04790789474,33444.798,0,0,0,0,2983.083,0,0,1.035,0.035
"S18_R_BGNON_E","Bugnon",18,"R",29622.352,32125.266,62.6591266101162,44.5911447,29599.1663921053,32148.4516078947,29599.166,0,0,0,0,32159.611,0,0,11.159,0.035
"S18_R_BDESS_D","Bourg-Dessus",18,"R",72725.38,8262.471,58.4478127699678,28.7098387,72702.1943921053,8285.65660789474,72120.073,577.595,0.794,-4.526,-0.006,7288.674,999.792,12.067,2.809,0.034
"S18_R_BROYE_E","Broye",18,"R",70109.72,8682.899,66.6305952567928,17.1663656,70086.5343921053,8706.08460789474,70086.534,0,0,0,0,8709.107,0,0,3.022,0.035
"S18_R_FLORI_E","Florissant",18,"R",135026.77,20860.605,96.2388928206338,25.1381341,135003.584392105,20883.7906078947,135003.584,0,0,0,0,20891.04,0,0,7.249,0.035
"S18_R_PERRL_E","Perrelet",18,"R",88783.9,39922.918,108.652123624822,50.6724856,88760.7143921053,39946.1036078947,46008.351,42739.908,48.152,-12.455,-0.014,36815.252,3176.287,7.951,45.435,0.114
"S18_R_GALIC_E","Galicien",18,"R",172535.17,79786.55,55.4131741241307,39.2731809,172511.984392105,79809.7356078947,172511.984,0,0,0,0,79837.439,0,0,27.703,0.035
"S18_R_PZROS_E","Prélaz-les-Roses",18,"R",100634.58,30670.492,104.185169636063,42.1525784,100611.394392105,30693.6776078947,48991.312,51240.164,50.929,-379.918,-0.378,30659.733,42.366,0.138,8.421,0.027
"S18_R_CRARD_E","Couchirard",18,"R",238117.84,63873.727,78.1100044674533,50.4955525,238094.654392105,63896.9126078947,238094.654,0,0,0,0,63919.093,0,0,22.18,0.035
"S18_R_ECMET_E","Ecole des Métiers",18,"R",234405.08,59777.93,61.3365495846041,37.2059759,234381.894392105,59801.1156078947,234381.894,0,0,0,0,59821.874,0,0,20.758,0.035
"S18_R_EPSIC_E","EPSIC",18,"R",91075.74,36141.797,85.5089714496807,29.6718635,91052.5543921053,36164.9826078947,91052.554,0,0,0,0,36177.536,0,0,12.553,0.035
"S18_R_PFRAN_E","Port-Franc",18,"R",24636.348,276845.53,63.1075126796281,41.442873,24613.1623921053,276868.715607895,24613.162,0,0,0,0,276964.823,0,0,96.107,0.035
"S18_R_FLON_E","Lausanne-Flon",18,"R",9846.52,308879.1,69.1655026455026,38.5330727,9823.33439210526,308902.285607895,9823.334,0,0,0,0,309009.512,0,0,107.226,0.035
"S18_R_FLON_O","Lausanne-Flon",18,"R",0,711505.06,NA,11.5933333,0,711528.245607895,0,0,NA,0,NA,598488.728,112272.066,15.779,-767.452,-0.108
"S19_A_CH_B","Chauderon",19,"A",212289.44,0,54.1541221935959,260.5150971,212289.437033333,0,63686.831,149115.822,70.242,513.216,0.242,0,0,NA,0,NA
"S19_A_CH_O","Chauderon",19,"A",157230.44,2276.2227,94.1183696002208,60.3660287,157230.437033333,2276.22566666667,157222.964,7.428,0.005,-0.045,0,2277.016,0,0,0.79,0.035
"S19_A_BOST_O","Boston",19,"A",57993.785,6587.1074,73.2530042819651,29.0750334,57993.7820333333,6587.11036666667,57971.336,22.266,0.038,-0.18,0,6589.397,0,0,2.287,0.035
"S19_A_RECOR_O","Recordon",19,"A",34674.87,41747.24,93.9470265788383,40.1521249,34674.8670333333,41747.2429666667,34674.867,0,0,0,0,41761.734,0,0,14.491,0.035
"S19_A_PRELA_O","Prélaz",19,"A",54020.297,109705.09,111.459454486914,36.3043899,54020.2940333333,109705.092966667,54020.294,0,0,0,0,109743.174,0,0,38.081,0.035
"S19_A_PZROS_O","Prélaz-les-Roses",19,"A",21936.346,44986.953,76.2489086982493,33.5978106,21936.3430333333,44986.9559666667,21936.343,0,0,0,0,13741.377,31224.189,69.407,-21.39,-0.048
"S19_A_GALIC_O","Galicien",19,"A",41830.39,79170.055,114.655978562188,38.9117309,41830.3870333333,79170.0579666667,41830.387,0,0,0,0,79197.54,0,0,27.482,0.035
"S19_A_PERRL_O","Perrelet",19,"A",49321.176,27802.732,72.629527065034,43.8261886,49321.1730333333,27802.7349666667,49314.492,6.665,0.014,-0.016,0,27812.386,0,0,9.651,0.035
"S19_A_R-VIL_O","Renens-Village",19,"A",21896.486,53976.387,77.4010556372761,30.4819783,21896.4830333333,53976.3899666667,21896.483,0,0,0,0,53995.126,0,0,18.736,0.035
"S19_A_SEGLI_O","Sous l'Eglise",19,"A",16547.533,32844.953,45.5859800951969,27.676949,16547.5300333333,32844.9559666667,16547.53,0,0,0,0,32856.357,0,0,11.401,0.035
"S19_A_R-HV_O","Hôtel-de-Ville",19,"A",13631.184,21004.385,55.5475747479555,27.5287754,13631.1810333333,21004.3879666667,13631.181,0,0,0,0,21011.679,0,0,7.291,0.035
"S19_A_AVNIR_O","Avenir",19,"A",4021.4893,84424.32,62.0524993502556,33.8916101,4021.48633333333,84424.3229666667,4021.486,0,0,0,0,84435.736,17.629,0.021,29.042,0.034
"S19_A_R-14A_E","Renens-14 Avril",19,"A",0,180867.92,NA,9.4435156,0,180867.922966667,0,0,NA,0,NA,180917.918,12.615,0.007,62.61,0.035
"S19_R_R-14A_E","Renens-14 Avril",19,"R",79783.51,0,95.6403095413082,337.0948984,79783.5115857143,0,79591.785,180.474,0.226,-11.253,-0.014,0,0,NA,0,NA
"S19_R_RCFFN_E","Renens-Gare nord",19,"R",88376.62,6898.623,101.035569193534,48.6068047,88376.6215857143,6898.62141428571,66808.535,21566.256,24.403,-1.831,-0.002,2070.305,5031.567,72.936,203.251,2.946
"S19_R_1-AOU_E","1er Août",19,"R",147354.77,5708.0864,48.4224834680382,49.0366497,147354.771585714,5708.08481428571,139158.395,8195.524,5.562,-0.853,-0.001,5709.996,0.074,0.001,1.985,0.035
"S19_R_R-HV_S","Hôtel-de-Ville",19,"R",19269.322,5449.786,49.6245947698293,23.1522237,19269.3235857143,5449.78441428571,19269.324,0,0,0,0,5451.676,0,0,1.892,0.035
"S19_R_SEGLI_E","Sous l'Eglise",19,"R",42954.21,20378.64,69.3865905848787,31.1006268,42954.2115857143,20378.6384142857,42954.212,0,0,0,0,20385.712,0,0,7.074,0.035
"S19_R_R-VIL_E","Renens-Village",19,"R",58790.68,31859.395,105.923020401106,32.6024294,58790.6815857143,31859.3934142857,58790.682,0,0,0,0,31870.452,0,0,11.059,0.035
"S19_R_PERRL_E","Perrelet",19,"R",41558.453,60605.242,116.111580494077,56.3329443,41558.4545857143,60605.2404142857,41558.455,0,0,0,0,18187.883,44649.433,73.673,2232.076,3.683
"S19_R_GALIC_E","Galicien",19,"R",92594.48,33781.85,57.8381630309988,39.7283497,92594.4815857143,33781.8484142857,92594.482,0,0,0,0,33793.575,0,0,11.727,0.035
"S19_R_PZROS_E","Prélaz-les-Roses",19,"R",48585.297,21282.098,113.182328061787,45.4222273,48585.2985857143,21282.0964142857,48488.871,91.412,0.188,-5.016,-0.01,21289.484,0,0,7.388,0.035
"S19_R_PRELA_E","Prélaz",19,"R",132090.33,61399.15,94.1257586904543,64.133367,132090.331585714,61399.1484142857,132090.332,0,0,0,0,61420.461,0,0,21.313,0.035
"S19_R_RECOR_E","Recordon",19,"R",52757.91,38826.457,72.124867627423,32.0731562,52757.9115857143,38826.4554142857,52757.912,0,0,0,0,38839.933,0,0,13.478,0.035
"S19_R_BOST_E","Boston",19,"R",4379.8936,108839.86,140.084208586696,55.3316911,4379.89518571429,108839.858414286,4351.962,26.277,0.6,-1.656,-0.038,32663.292,80940.123,74.366,4763.557,4.377
"S19_R_CH_N","Chauderon",19,"R",6037.9497,295990.62,93.1618270648968,41.1663903,6037.95128571429,295990.618414286,6037.942,0.009,0,0,0,88828.009,217460.708,73.469,10298.099,3.479
"S19_R_ALE_O","Chauderon-Ale",19,"R",4608.9077,99843.86,47.5827937095282,43.5235527,4608.90928571429,99843.8584142857,4608.909,0,0,0,0,99878.516,0,0,34.658,0.035
"S19_R_CH_B","Chauderon",19,"R",0,28278.71,NA,13.8188714,0,28278.7084142857,0,0,NA,0,NA,28288.499,0.026,0,9.817,0.035
"S21_A_GARE_B","Lausanne-Gare",21,"A",1014689.3,0,142.389319506067,291.2174111,1014717.09313077,0,1014717.093,0,0,0,0,0,0,NA,0,NA
"S21_A_VLARD_O","Villard",21,"A",35283.72,36930.363,82.9865431340614,29.3645694,35311.5131307692,36902.5698692308,35311.513,0,0,0,0,36915.38,0,0,12.81,0.035
"S21_A_CECIL_N","Cécil",21,"A",115438.16,131041.15,133.283080781133,70.6544469,115465.953130769,131013.356869231,115465.953,0,0,0,0,39317.65,143946.45,109.872,52250.743,39.882
"S21_A_CH_N","Chauderon",21,"A",329840.12,348286.6,58.4267794710294,54.3031427,329867.913130769,348258.806869231,329867.913,0,0,0,0,338224.742,10336.365,2.968,302.3,0.087
"S21_A_SROCH_N","St-Roch",21,"A",45873.14,99453.83,107.679666702162,33.6441859,45900.9331307692,99426.0368692308,45900.933,0,0,0,0,99460.55,0,0,34.513,0.035
"S21_A_BLIJO_O","Beaulieu-Jomini",21,"A",62091.89,110365.31,44.8183018618777,30.2454538,62119.6831307692,110337.516869231,18635.905,172199.821,277.207,128716.043,207.207,110375.817,0,0,38.3,0.035
"S21_A_BLIEU_O","Beaulieu",21,"A",55086.6,117122.484,47.9419283280957,30.3078569,55114.3931307692,117094.690869231,55114.393,0,0,0,0,117135.337,0,0,40.646,0.035
"S21_A_PRBYT_O","Presbytère",21,"A",17694.666,124718.63,82.8409991022865,28.2364064,17722.4591307692,124690.836869231,17722.459,0,0,0,0,124734.12,0,0,43.283,0.035
"S21_A_BERG_O","Bergières",21,"A",190379.42,187741.02,93.605211003356,41.2703702,190407.213130769,187713.226869231,129228.486,61124.689,32.102,-54.038,-0.028,187778.386,0,0,65.159,0.035
"S21_A_BOISY_N","Boisy",21,"A",32831.223,115464.83,45.8362959245662,30.5797902,32859.0161307692,115437.036869231,32859.016,0,0,0,0,115477.108,0,0,40.071,0.035
"S21_A_BSITE_N","Beau-Site",21,"A",7965.904,128446,51.5678288431062,29.9655318,7993.69713076923,128418.206869231,7993.697,0,0,0,0,128462.784,0,0,44.577,0.035
"S21_A_GRATT_N","Grattapaille",21,"A",14569.62,188712.4,50.0716870493146,31.0928156,14597.4131307692,188684.606869231,14597.413,0,0,0,0,188750.103,0,0,65.496,0.035
"S21_A_BOSON_M","Bossons",21,"A",5383.4526,74973.94,94.97703002749,26.1433741,5411.24573076923,74946.1468692308,5411.246,0,0,0,0,74972.162,0,0,26.015,0.035
"S21_A_BLECH_N","Blécherette",21,"A",0,264593.28,NA,10.5901618,0,264565.486869231,0,0,NA,0,NA,264657.273,0.051,0,91.837,0.035
"S21_R_BLECH_N","Blécherette",21,"R",233234.22,0,128.019760075482,277.1788881,233298.996823077,0,132664.102,100635.171,43.136,0.276,0,0,0,NA,0,NA
"S21_R_BOSON_D","Bossons",21,"R",60537.766,8814.239,54.8092195713708,28.6326459,60602.5428230769,8749.46217692307,60602.543,0,0,0,0,8752.499,0,0,3.037,0.035
"S21_R_GRATT_S","Grattapaille",21,"R",126358.68,14320.009,47.2820519732586,32.7895134,126423.456823077,14255.2321769231,126423.457,0,0,0,0,14260.18,0,0,4.948,0.035
"S21_R_BSITE_D","Beau-Site",21,"R",110398.7,27714.855,69.7330694455664,32.7274369,110463.476823077,27650.0781769231,110463.477,0,0,0,0,27659.676,0,0,9.598,0.035
"S21_R_BOISY_E","Boisy",21,"R",91316.414,26287.336,94.035056095133,33.0780892,91381.1908230769,26222.5591769231,91381.191,0,0,0,0,26229.696,1.988,0.008,9.125,0.035
"S21_R_BERG_E","Bergières",21,"R",125310.11,58274.406,48.5525898022333,34.1289784,125374.886823077,58209.6291769231,125374.887,0,0,0,0,58228.754,1.08,0.002,20.205,0.035
"S21_R_PRBYT_E","Presbytère",21,"R",84417.125,21638.547,45.621956141531,27.0703619,84481.9018230769,21573.7701769231,84481.902,0,0,0,0,21581.259,0,0,7.489,0.035
"S21_R_BLIEU_E","Beaulieu",21,"R",65374.207,52273.605,63.2540361640297,26.4158752,65438.9838230769,52208.8281769231,65438.984,0,0,0,0,52226.951,0,0,18.123,0.035
"S21_R_BLIJO_E","Beaulieu-Jomini",21,"R",41562.29,47103.38,93.0040996871291,51.5059735,41627.0668230769,47038.6031769231,22485.306,18912.142,45.432,-229.619,-0.552,47054.931,0,0,16.328,0.035
"S21_R_SROCH_S","St-Roch",21,"R",107318.586,80774.16,111.885991640825,36.4506959,107383.362823077,80709.3831769231,107383.363,0,0,0,0,80737.396,0.004,0,28.017,0.035
"S21_R_PT-CH_S","Pont Chauderon",21,"R",264492.66,183593.67,74.8830809357784,39.2979986,264557.436823077,183528.893176923,124213.233,140323.332,53.041,-20.872,-0.008,183592.6,0,0,63.707,0.035
"S21_R_CECIL_S","Cécil",21,"R",94729.66,79137.46,82.5168940524408,31.6727703,94794.4368230769,79072.6831769231,93686.857,1098.267,1.159,-9.313,-0.01,34196.915,44658.361,56.478,-217.407,-0.275
"S21_R_VLARD_E","Villard",21,"R",7972.2666,43481.715,87.480784822442,19.2500533,8037.04342307692,43416.9381769231,8037.043,0,0,0,0,43432.009,0,0,15.071,0.035
"S21_R_GARE_B","Lausanne-Gare",21,"R",0,771293.5,NA,10.5864278,0,771228.723176923,0,0,NA,0,NA,768243.549,3270.447,0.424,285.273,0.037
"S22_A_FLON_N","Lausanne-Flon",22,"A",656179,0,85.1488074430611,365.8367309,656178.962414286,0,656178.958,0.005,0,0.001,0,0,0,NA,0,NA
"S22_A_ROTIL_N","Rôtillon",22,"A",135884.05,13146.285,66.5440223673952,29.2074538,135884.012414286,13146.3225857143,135884.012,0,0,0,0,13150.886,0,0,4.563,0.035
"S22_A_BESS_M","Bessières",22,"A",250893.02,62572.133,125.834198144912,37.336425,250892.982414286,62572.1705857143,250892.81,0.17,0,-0.002,0,18778.167,62543.541,99.954,18749.537,29.965
"S22_A_NORD_O","Place du Nord",22,"A",46710.082,185562.45,68.944225113272,38.8929157,46710.0444142857,185562.487585714,46710.044,0,0,0,0,185626.9,0,0,64.412,0.035
"S22_A_TNEL_N","Tunnel",22,"A",59804.195,37612.96,51.6647486211286,33.8535545,59804.1574142857,37612.9975857143,59268.181,536.088,0.896,0.112,0,11287.816,27681.038,73.594,1355.856,3.605
"S22_A_MEMIS_N","Mémise",22,"A",56597.758,48773.79,54.2609030135823,29.843286,56597.7204142857,48773.8275857143,56597.72,0,0,0,0,48790.758,0,0,16.93,0.035
"S22_A_GBORD_N","Grande-Borde",22,"A",49594.28,117397.984,59.8911161852167,30.9005995,49594.2424142857,117398.021585714,49594.242,0,0,0,0,117438.773,0,0,40.751,0.035
"S22_A_VMOUL_M","Vieux-Moulin",22,"A",32906.945,104130.83,67.6147745907148,32.8858061,32906.9074142857,104130.867585714,24462.248,8444.865,25.663,0.206,0.001,104167.014,0,0,36.146,0.035
"S22_A_ROUVR_N","Rouvraie",22,"A",36232.43,92836.35,53.8295746502997,35.2622891,36232.3924142857,92836.3875857143,36232.392,0,0,0,0,91570.482,1297.793,1.398,31.887,0.034
"S22_A_MOTTE_N","Motte",22,"A",17705.08,75244.36,59.7662794608439,26.1099577,17705.0424142857,75244.3975857143,17705.042,0,0,0,0,54504.548,20758.741,27.588,18.891,0.025
"S22_A_FORET_N","Forêt",22,"A",74329.31,213107,94.4841618437371,40.6555507,74329.2724142857,213107.037585714,57673.429,16655.07,22.407,-0.773,-0.001,213181.012,0,0,73.974,0.035
"S22_A_BELVO_M","Bellevaux",22,"A",21881.393,113965.59,38.3312281609939,32.8833712,21881.3554142857,113965.627585714,15436.243,6443.595,29.448,-1.517,-0.007,114005.187,0,0,39.559,0.035
"S22_A_PAVEM_N","Pavement",22,"A",1801.2402,37966.44,44.8543892784145,18.3462405,1801.20261428572,37966.4775857143,1801.203,0,0,0,0,37979.657,0,0,13.179,0.035
"S22_A_PIECE_E","Piécettes",22,"A",1147.4512,55626.04,72.1028950574087,24.857494,1147.41361428572,55626.0775857143,1147.414,0,0,0,0,55645.387,0,0,19.309,0.035
"S22_A_CLOCH_B","Clochatte",22,"A",0,283722.97,NA,16.8333722,0,283723.007585714,0,0,NA,0,NA,283821.494,0,0,98.486,0.035
"S22_R_CLOCH_B","Clochatte",22,"R",278967.12,0,59.3389764797105,305.8548033,278967.159157143,0,278967.159,0,0,0,0,0,0,NA,0,NA
"S22_R_PIECE_O","Piécettes",22,"R",38617.797,2296.157,44.7223844345107,20.2711812,38617.8361571429,2296.11784285714,38617.836,0,0,0,0,2296.915,0,0,0.797,0.035
"S22_R_PAVEM_S","Pavement",22,"R",20100.705,1638.3124,70.4244011976048,15.834087,20100.7441571429,1638.27324285714,20100.744,0,0,0,0,1638.842,0,0,0.569,0.035
"S22_R_BELVO_D","Bellevaux",22,"R",104241.42,45815.46,85.5492583516058,58.9928247,104241.459157143,45815.4208428571,104241.459,0,0,0,0,13749.397,148379.119,323.863,116313.095,253.873
"S22_R_FORET_S","Forêt",22,"R",176480.23,34311.516,53.6266480893774,35.8991874,176480.269157143,34311.4768428571,176480.269,0,0,0,0,10575.626,23671.085,68.989,-64.766,-0.189
"S22_R_MOTTE_S","Motte",22,"R",107040.04,32624.193,91.6498054474708,40.0123849,107040.079157143,32624.1538428571,107040.079,0,0,0,0,9790.644,32761.995,100.423,9928.485,30.433
"S22_R_VMOUL_S","Vieux-Moulin",22,"R",93134.414,31623.463,70.0146608667633,40.3547859,93134.4531571429,31623.4238428571,93134.427,0.026,0,0,0,29622.989,2009.705,6.355,9.27,0.029
"S22_R_GBORD_S","Grande-Borde",22,"R",103809.305,32718.006,56.969269125498,37.2461737,103809.344157143,32717.9668428571,103809.344,0,0,0,0,32729.324,0,0,11.357,0.035
"S22_R_MEMIS_S","Mémise",22,"R",47628.406,35456.668,53.2880410898704,31.5788461,47628.4451571429,35456.6288428571,47628.445,0,0,0,0,35468.937,0,0,12.308,0.035
"S22_R_TNEL_S","Tunnel",22,"R",20496.799,107974.04,122.109636279044,67.0321083,20496.8381571429,107974.000842857,6149.051,14690.342,71.671,342.555,1.671,108011.481,0,0,37.48,0.035
"S22_R_NORD_S","Place du Nord",22,"R",112224.45,47255.105,63.6019609973383,30.7599277,112224.489157143,47255.0658428571,112224.489,0,0,0,0,47271.469,0,0,16.403,0.035
"S22_R_BESS_D","Bessières",22,"R",29198.207,198703.34,53.1643110978488,36.6976479,29198.2461571429,198703.300842857,8759.474,40735.985,139.515,20297.213,69.515,198772.269,0.006,0,68.974,0.035
"S22_R_ROTIL_S","Rôtillon",22,"R",3858.167,78536.445,101.222432893632,30.7253072,3858.20615714286,78536.4058428571,3858.206,0,0,0,0,78563.668,0,0,27.262,0.035
"S22_R_FLON_S","Lausanne-Flon",22,"R",15778.829,466232.38,86.4455318334655,51.6886427,15778.8681571429,466232.340842857,15778.868,0,0,0,0,466394.168,0.012,0,161.839,0.035
"S22_R_FLON_N","Lausanne-Flon",22,"R",0,36391.9,NA,13.6243405,0,36391.8608428571,0,0,NA,0,NA,36404.493,0,0,12.632,0.035
"S23_A_BO_T","DEPOT Borde",23,"A",4637.3174,0,91.7990569823435,460.618211,4967.020001,0,4967.02,0,0,0,0,0,0,NA,0,NA
"S23_A_ROUVR_N","Rouvraie",23,"A",13318.637,182.26346,44.1325917017438,26.6363363,13795.778742,0,13795.779,0,0,0,0,0,0,NA,0,NA
"S23_A_MOTTE_N","Motte",23,"A",2674.536,1019.35095,57.0650585526974,15.1423131,3004.238601,689.648349,3004.239,0,0,0,0,689.888,0,0,0.24,0.035
"S23_A_FORET_N","Forêt",23,"A",47349.066,3682.608,90.6746416071343,36.5829695,47678.768601,3352.905399,14303.631,37672.547,79.013,4297.409,9.013,3354.069,0,0,1.164,0.035
