"stop_names","label","line_nbr","direction","passengers_in","passengers_out","travel_time","stopping_time","flow_l_in","flow_l_out"
"S25_R_ELYSE_O","Elysée",25,"R",51887.406,30761.422,83.9784524190964,24.6163502,51893.0377543478,30755.7902456522
"S25_R_DLICE_O","Délices",25,"R",243487.25,196254,85.5797329773031,46.1672541,243492.881754348,196248.368245652
"S25_R_BGARD_S","Beauregard",25,"R",67804.28,41551.316,70.499225840897,29.1386115,67809.9117543478,41545.6842456522
"S25_R_CEDRE_O","Cèdres",25,"R",59122.676,54474.457,52.8794415227315,28.9978377,59128.3077543478,54468.8252456522
"S25_R_RTCOU_O","Riant-Cour",25,"R",67219.25,43700.395,57.7700541896906,29.4861048,67224.8817543478,43694.7632456522
"S25_R_BATEL_O","Batelière",25,"R",56670.28,64338.95,61.9800864876408,29.6628227,56675.9117543478,64333.3182456522
"S25_R_FIGUI_D","Figuiers",25,"R",41667.535,27388.074,53.8773382153944,28.3038885,41673.1667543478,27382.4422456522
"S25_R_MALF_D","Maladière-Figuiers",25,"R",64889.92,32410.877,99.9393754315152,30.4426225,64895.5517543478,32405.2452456522
"S25_R_BOISV_O","Bois de Vaux",25,"R",71345.87,136003.42,58.9203373200032,35.4934224,71351.5017543478,135997.788245652
"S25_R_SABL_O","Sablons",25,"R",40298.13,68914.16,150.548284372263,23.6693893,40303.7617543478,68908.5282456522
"S25_R_BNEN_O","Bourdonnette nord",25,"R",84074.78,169693.36,54.847181649605,40.3734759,84080.4117543478,169687.728245652
"S25_R_DOLE_O","Dorigny-Léman",25,"R",4791.6143,31885.578,79.3073250025399,19.6345416,4797.24605434783,31879.9462456522
"S25_R_R-PIS_N","Renens, Piscine",25,"R",23389.121,76051.94,55.1065278130556,28.8166463,23394.7527543478,76046.3082456522
"S25_R_CENSU_O","Censuy",25,"R",74881.086,63568.93,135.58871718007,29.8681991,74886.7177543478,63563.2982456522
"S25_R_RCFFS_O","Renens-Gare sud",25,"R",14141.242,311283.3,54.1789250536439,43.1325977,14146.8737543478,311277.668245652
"S25_R_GLYCI_B","Glycines",25,"R",0,71086.695,NA,9.7201468,0,71081.0632456522
"S29_A_SPAUL_A","St-Paul",29,"A",18719.803,0,123.486658932715,643.1727941,18719.802885,0
"S29_A_BOST_S","Boston",29,"A",923.3999,1653.2512,108.414200038692,31.2656613,923.399785,1653.251315
"S29_A_CH_E","Chauderon",29,"A",771.59937,3245.1013,89.7253002712127,28.6463533,771.599255,3245.101415
"S29_A_B-AIR_C","Bel-Air",29,"A",448.84955,8345.399,122.888436166085,51.5153041,448.849435,8345.399115
"S29_A_SF_P","St-François",29,"A",0,7619.8994,NA,9.3420644,0,7619.899515
"S31_A_VENOS_E","Venoge sud",31,"A",71980.21,0,51.4081482390477,291.0174556,71980.2094929412,0
"S31_A_LVIAU_E","Laviau",31,"A",19421.734,695.87494,36.238282208589,18.0026179,19421.7334929412,695.875447058824
"S31_A_CHTRE_E","Chantres",31,"A",14194.762,865.9519,71.2560821032833,19.9514928,14194.7614929412,865.952407058824
"S31_A_SSULP_E","St-Sulpice VD, centre",31,"A",34344.695,3915.0044,79.9270326615705,32.2057489,34344.6944929412,3915.00490705882
"S31_A_BOCHT_N","Bochet",31,"A",28673.398,4822.27,84.5128142244022,22.3625475,28673.3974929412,4822.27050705882
"S31_A_RUSEL_E","Russel",31,"A",33338.48,6600.493,82.5615648761344,26.1530758,33338.4794929412,6600.49350705882
"S31_A_PAQUE_E","Pâqueret",31,"A",22904.398,9953.612,110.28182745258,26.4390892,22904.3974929412,9953.61250705882
"S31_A_ARGAN_N","Argand",31,"A",20028.57,22493.514,60.1522040250957,26.2543341,20028.5694929412,22493.5145070588
"S31_A_SORGE_E","UNIL-Sorge",31,"A",13756.428,62785.14,122.955350959384,29.3913061,13756.4274929412,62785.1405070588
"S31_A_MOULN_O","Mouline",31,"A",1027.6798,7256.427,74.0833469121721,14.3166986,1027.67929294118,7256.42750705882
"S31_A_BRGES_O","Berges",31,"A",62834.984,16445.033,72.5199934848115,27.8626772,62834.9834929412,16445.0335070588
"S31_A_CHAVP_B","Chavannes-R., Plaine",31,"A",53413.61,10842.766,33.3318584070796,30.039987,53413.6094929412,10842.7665070588
"S31_A_CHAVC_N","Chavannes-R., Cèdres",31,"A",340.67682,154.89104,48.2884955752212,17.4150442,340.676312941176,154.891547058824
"S31_A_CONCO_N","Concorde",31,"A",4862.4043,15269.414,48.2725014254297,28.8554963,4862.40379294118,15269.4145070588
"S31_A_PLANT_O","Planta",31,"A",19129.115,43369.766,63.8773723222286,20.0981917,19129.1144929412,43369.7665070588
"S31_A_GLYCI_E","Glycines",31,"A",1481.9635,20005.836,106.141326925427,26.1823735,1481.96299294118,20005.8365070588
"S31_A_RCFFS_E","Renens-Gare sud",31,"A",2435.2861,155163.88,53.8496976314463,38.374048,2435.28559294118,155163.880507059
"S31_A_RCFFS_B","Renens-Gare sud",31,"A",0,23528.504,NA,13.5590879,0,23528.5045070588
"S31_R_RCFFS_B","Renens-Gare sud",31,"R",128182.59,0,47.6383436853002,735.1752321,128182.591521111,0
"S31_R_RCFFS_O","Renens-Gare sud",31,"R",98335.69,1429.5104,80.1999511321062,40.9101449,98335.6915211111,1429.50887888889
"S31_R_GLYCI_O","Glycines",31,"R",19631.625,2782.8232,74.4941147721256,19.7666558,19631.6265211111,2782.82167888889
"S31_R_PLANT_E","Planta",31,"R",33719.15,17143.38,34.1445096122515,18.1703661,33719.1515211111,17143.3784788889
"S31_R_CONCO_E","Concorde",31,"R",14980.815,5477.9272,65.0026548672566,28.2633187,14980.8165211111,5477.92567888889
"S31_R_CHAVC_S","Chavannes-R., Cèdres",31,"R",1054.7019,415.1503,33.9637168141593,20.8,1054.70342111111,415.148778888889
"S31_R_CHAVP_D","Chavannes-R., Plaine",31,"R",16521.648,63414.9,79.7860141000041,32.0519306,16521.6495211111,63414.8984788889
"S31_R_BRGES_E","Berges",31,"R",10370.829,26828.979,52.9335017520985,22.7947757,10370.8305211111,26828.9774788889
"S31_R_MOULN_E","Mouline",31,"R",7859.562,42046.758,137.725916870416,23.5745661,7859.56352111111,42046.7564788889
"S31_R_SORGE_O","UNIL-Sorge",31,"R",46820.47,22182.36,60.8090304686544,32.7961695,46820.4715211111,22182.3584788889
"S31_R_ARGAN_S","Argand",31,"R",21428.457,33798.094,99.4908667402231,21.639597,21428.4585211111,33798.0924788889
"S31_R_PAQUE_O","Pâqueret",31,"R",6983.912,20348.314,81.5191411042945,23.9127947,6983.91352111111,20348.3124788889
"S31_R_RUSEL_O","Russel",31,"R",5215.6475,32596.73,81.1779404547685,26.3415951,5215.64902111111,32596.7284788889
"S31_R_BOCHT_S","Bochet",31,"R",3455.9236,25579.918,79.7100085893084,22.6982251,3455.92512111111,25579.9164788889
"S31_R_SSULP_O","St-Sulpice VD, centre",31,"R",3177.61,33875.953,60.1888843481814,23.7415436,3177.61152111111,33875.9514788889
"S31_R_CHTRE_O","Chantres",31,"R",1001.8206,12793.5625,42.946664485255,17.1872088,1001.82212111111,12793.5609788889
"S31_R_LVIAU_O","Laviau",31,"R",491.35114,19566.293,43.97390806478,16.6705387,491.352661111111,19566.2914788889
"S31_R_VENOS_O","Venoge sud",31,"R",627.0411,50071.574,176.608412872709,35.1874693,627.042621111111,50071.5724788889
"S31_R_VENOS_E","Venoge sud",31,"R",0,9506.672,NA,10.6925416,0,9506.67047888889
"S32_A_GALIC_M","Galicien",32,"A",108857.266,0,140.346956763778,498.1396533,108240.633583043,0
"S32_A_MLEYO_O","Malley-Ouest",32,"A",91444.375,4383.1133,56.4989102712729,27.7096864,90827.7425830435,4999.74571695652
"S32_A_LONGE_O","Longemalle",32,"A",19550.264,17358.42,53.6471733988777,23.1569209,18933.6315830435,17975.0524169565
"S32_A_LAC_O","Rue du Lac",32,"A",25466.898,40174.67,52.8249721810089,29.4195613,24850.2655830435,40791.3024169565
"S32_A_CHENE_O","Chêne",32,"A",28292,22946.992,116.198127201928,26.635803,27675.3675830435,23563.6244169565
"S32_A_CDRY_S","Caudray",32,"A",40928.8,30937.996,63.5018077315287,28.5826534,40312.1675830435,31554.6284169565
"S32_A_CENSU_O","Censuy",32,"A",39171.406,24484.285,88.7186022801001,30.1434134,38554.7735830435,25100.9174169565
"S32_A_PREFY_O","Préfaully",32,"A",18381.156,40266.92,90.7059496567506,73.2613773,17764.5235830435,40883.5524169565
"S32_A_PLANT_O","Planta",32,"A",22130.34,15587.185,57.4179761739211,23.1236674,21513.7075830435,16203.8174169565
"S32_A_GLYCI_E","Glycines",32,"A",6307.171,11941.702,113.079953650058,26.7837111,5690.53858304348,12558.3344169565
"S32_A_RCFFS_E","Renens-Gare sud",32,"A",90295.48,65496.18,121.361053168312,45.4597914,89678.8475830435,66112.8124169565
"S32_A_1-AOU_O","1er Août",32,"A",7422.8916,39060.44,62.1709782104775,32.6317619,6806.25918304348,39677.0724169565
"S32_A_RCFFN_N","Renens-Gare nord",32,"A",109781.76,25084.438,93.1791044776119,45.9134446,109165.127583043,25701.0704169565
"S32_A_R-14A_N","Renens-14 Avril",32,"A",33131.715,19239.252,65.3044405302679,18.2089089,32515.0825830435,19855.8844169565
"S32_A_NOUTE_N","Noutes",32,"A",14981.135,67687.34,55.6074723033421,27.736442,14364.5025830435,68303.9724169565
"S32_A_SCIE_N","Scierie",32,"A",4462.175,31836.691,67.1061135167854,21.6591573,3845.54258304348,32453.3234169565
"S32_A_BRE_N","Bré",32,"A",1769.1833,29183.043,72.7946029082774,23.470643,1152.55088304348,29799.6754169565
"S32_A_CRISS_N","Crissier, centre",32,"A",3305.9404,44986.67,62.2001187256777,24.6581842,2689.30798304348,45603.3024169565
"S32_A_TIMON_O","Crissier, Timonet",32,"A",8277.512,38432.605,115.037428213083,30.081525,7660.87958304348,39049.2374169565
"S32_A_CPEAG_M","Croix-Péage",32,"A",1746.2893,12246.752,33.3619984160507,28.5476269,1129.65688304348,12863.3844169565
"S32_A_COLIC_N","Villars-Ste-Croix, Colice",32,"A",492.47638,5895.5684,89.3223996832101,12.1317318,0,6636.35685391304
"S32_A_SANSY_O","Villars-Ste-Croix, Sansy",32,"A",2191.729,9920.405,63.3945510917607,29.1224261,1575.09658304348,10537.0374169565
"S32_A_VSTCX_O","Villars-Ste-Croix, Village",32,"A",1644.6249,13063.743,67.3635607321131,31.4283924,1027.99248304348,13680.3754169565
"S32_A_FARA_B","Mex VD, Faraz",32,"A",0,41453.086,NA,17.0334324,0,42069.7184169565
"S32_R_FARA_B","Mex VD, Faraz",32,"R",38846.18,0,224.805309734513,471.4598142,39162.9582369565,0
"S32_R_ENCOU_S","Villars-Ste-Croix, En Coulaye",32,"R",24438.826,1058.6038,73.3139405082409,230.3987271,24755.6042369565,741.825563043478
"S32_R_CPEAG_E","Croix-Péage",32,"R",8899.145,1442.7885,150.31028601417,31.9007157,9215.92323695652,1126.01026304348
"S32_R_TIMON_E","Crissier, Timonet",32,"R",31235.875,5536.214,64.7028529084846,27.4931684,31552.6532369565,5219.43576304348
"S32_R_CRISS_S","Crissier, centre",32,"R",39243.957,4254.139,88.1683723084047,23.8938033,39560.7352369565,3937.36076304348
"S32_R_BRE_S","Bré",32,"R",27916.32,2847.9854,63.8327385642119,24.5429034,28233.0982369565,2531.20716304348
"S32_R_SCIE_S","Scierie",32,"R",25466.188,2900.1218,70.537673297167,23.4097882,25782.9662369565,2583.34356304348
"S32_R_NOUTE_S","Noutes",32,"R",47198.46,11241.018,99.2078289504197,32.5441183,47515.2382369565,10924.2397630435
"S32_R_R-14A_S","Renens-14 Avril",32,"R",13712.867,46226.17,50.9133277685031,27.58091,14029.6452369565,45909.3917630435
"S32_R_RCFFN_E","Renens-Gare nord",32,"R",33217.562,84211.76,96.0946948618067,39.3184938,33534.3402369565,83894.9817630435
"S32_R_1-AOU_S","1er Août",32,"R",7942.286,6971.0215,81.2225050676472,34.6683361,8259.06423695652,6654.24326304348
"S32_R_RCFFS_O","Renens-Gare sud",32,"R",65301.98,49497.992,74.0378854625551,44.4725404,65618.7582369565,49181.2137630435
"S32_R_GLYCI_O","Glycines",32,"R",6723.5156,7029.8105,70.7505681554659,18.3495015,7040.29383695652,6713.03226304348
"S32_R_PLANT_E","Planta",32,"R",15546.061,20765.793,35.5972711267606,54.8388757,15862.8392369565,20449.0147630435
"S32_R_CONCO_E","Concorde",32,"R",7464.469,8825.387,115.12556241013,26.5814261,7781.24723695652,8508.60876304348
"S32_R_PREFY_E","Préfaully",32,"R",41039.117,22964.805,74.5580295018091,31.0051023,41355.8952369565,22648.0267630435
"S32_R_CENSU_E","Censuy",32,"R",24936.148,23764.434,44.2426238634255,19.0377586,25252.9262369565,23447.6557630435
"S32_R_CDRY_N","Caudray",32,"R",25794.34,28715.98,103.063178402449,30.1231676,26111.1182369565,28399.2017630435
"S32_R_CHENE_E","Chêne",32,"R",21796.213,18591.95,46.9008256795621,22.9653493,22112.9912369565,18275.1717630435
"S32_R_LAC_E","Rue du Lac",32,"R",38079.92,28868.957,60.7173963508055,28.7254384,38396.6982369565,28552.1787630435
"S32_R_LONGE_E","Longemalle",32,"R",14896.066,22635.004,112.838443341528,23.7736199,15212.8442369565,22318.2257630435
"S32_R_MLEYN_N","Malley-Nord",32,"R",7713.0244,103116.31,81.0910146273508,28.3182893,8029.80263695652,102799.531763043
"S32_R_GALIC_N","Galicien",32,"R",738.2726,41714.207,40.3798610005836,22.2483863,1055.05083695652,41397.4287630435
"S32_R_GALIC_M","Galicien",32,"R",0,39538.14,NA,10.301077,0,39221.3617630435
"S33_A_VENON_N","Venoge nord",33,"A",58885.156,0,60.0025794124672,576.2262826,58885.1545482759,0
"S33_A_CHPCU_N","Champs-Courbes",33,"A",31470.133,2838.2043,31.2110920034394,21.2317172,31470.1315482759,2838.20575172414
"S33_A_MTNY_N","Montaney",33,"A",20800.97,1590.4021,63.8817152953536,20.0925767,20800.9685482759,1590.40355172414
"S33_A_RENGE_N","Renges",33,"A",10718.428,1544.8016,51.9508549049575,18.6044124,10718.4265482759,1544.80305172414
"S33_A_ENJAL_N","En Enjalin",33,"A",19911.219,2618.2563,36.9145013374092,20.707804,19911.2175482759,2618.25775172414
"S33_A_PERET_E","Perrettes",33,"A",16425.398,1505.252,74.2720542580121,21.5814387,16425.3965482759,1505.25345172414
"S33_A_VLARS_N","Villars",33,"A",58602.35,6635.1357,107.747922437673,37.7786693,58602.3485482759,6635.13715172414
"S33_A_PONTE_N","Pontet",33,"A",16922.451,27548.516,48.6737676729079,27.9112618,16922.4495482759,27548.5174517241
"S33_A_VEILL_N","Veilloud",33,"A",24044.61,15928.6,60.0068790904314,24.2420233,24044.6085482759,15928.6014517241
"S33_A_STAND_N","Stand",33,"A",30343.86,6788.9395,57.5786959636972,27.7809201,30343.8585482759,6788.94095172414
"S33_A_PSPOR_N","Place de Sport",33,"A",36385.93,8990.73,49.6392643897779,29.0752329,36385.9285482759,8990.73145172414
"S33_A_CROSE_N","Croset",33,"A",83501.375,19233.86,79.3794141539638,36.6927633,83501.3735482759,19233.8614517241
"S33_A_PARC_N","Parc",33,"A",49290.188,9312.631,79.4206777878687,29.1714054,49290.1865482759,9312.63245172414
"S33_A_SUCHF_N","Suchet-Forêt",33,"A",36814.664,28983.973,70.8474187380497,32.4214904,36814.6625482759,28983.9744517241
"S33_A_EPNEX_E","Epenex",33,"A",11597.931,16168.258,62.5364244741874,25.9793499,11597.9295482759,16168.2594517241
"S33_A_RCFFS_Y","Renens-Gare sud",33,"A",6908.732,123540.64,90.7099684904039,41.7465583,6908.73054827586,123540.641451724
"S33_A_RCFFS_E","Renens-Gare sud",33,"A",191993.05,108746.87,114.435484641475,45.5743817,191993.048548276,108746.871451724
"S33_A_CENSU_E","Censuy",33,"A",44714.918,47425.082,47.8345993980221,27.6389433,44714.9165482759,47425.0834517241
"S33_A_CDRY_N","Caudray",33,"A",41031.133,43962.055,106.202923473775,33.1042951,41031.1315482759,43962.0564517241
"S33_A_CHENE_E","Chêne",33,"A",29613.877,32176.38,50.0854590618133,26.0587561,29613.8755482759,32176.3814517241
"S33_A_LAC_E","Rue du Lac",33,"A",50303.918,47991.85,63.4643267023718,31.2440527,50303.9165482759,47991.8514517241
"S33_A_LONGE_E","Longemalle",33,"A",21360.762,29242.121,116.333811093593,26.302171,21360.7605482759,29242.1224517241
"S33_A_MLEYN_N","Malley-Nord",33,"A",67920.47,102248.45,108.821595795509,33.0835125,67920.4685482759,102248.451451724
"S33_A_GALIC_N","Galicien",33,"A",81468.35,64094.38,102.81985258926,54.4264692,81468.3485482759,64094.3814517241
"S33_A_FLUM_N","Flumeaux",33,"A",31418.98,17561.867,42.1192265352032,27.7775917,31418.9785482759,17561.8684517241
"S33_A_GVIGN_N","Grand Vigne",33,"A",24187.436,32537.758,118.949963950973,29.8623462,24187.4345482759,32537.7594517241
"S33_A_PRY-C_N","Prilly, Centre",33,"A",76079.92,131948.88,72.9235650418229,39.3089642,76079.9185482759,131948.881451724
"S33_A_CHASS_N","Prilly-Chasseur",33,"A",3466.3525,62888.656,80.2751758120844,39.4491876,3466.35104827586,62888.6574517241
"S33_A_CDRAI_S","Coudraie",33,"A",1202.0012,74094.13,45.2009840098401,35.0739128,1201.99974827586,74094.1314517241
"S33_A_MGOUL_B","Mont-Goulin",33,"A",0,109237.8,NA,12.2679459,0,109237.801451724
"S33_R_MGOUL_B","Mont-Goulin",33,"R",84084.45,0,72.9516201507814,603.3972371,84084.4557382759,0
"S33_R_CDRAI_O","Coudraie",33,"R",49609.21,947.29504,135.14059540576,30.7056768,49609.2157382759,947.289301724138
"S33_R_CHASS_S","Prilly-Chasseur",33,"R",49399.29,3292.0342,63.1875182127246,26.9685785,49399.2957382759,3292.02846172414
"S33_R_PRY-C_S","Prilly, Centre",33,"R",97137.47,24758.855,102.274516441006,39.1986887,97137.4757382759,24758.8492617241
"S33_R_GVIGN_S","Grand Vigne",33,"R",26224.35,17530.664,54.1436239663427,26.7831238,26224.3557382759,17530.6582617241
"S33_R_FLUM_S","Flumeaux",33,"R",14568.984,23525.344,150.462582078022,31.3740026,14568.9897382759,23525.3382617241
"S33_R_GALIC_M","Galicien",33,"R",73345.62,58274.656,147.351427053653,71.8664059,73345.6257382759,58274.6502617241
"S33_R_MLEYO_O","Malley-Ouest",33,"R",94908.66,59668.17,58.3392408730925,32.7333269,94908.6657382759,59668.1642617241
"S33_R_LONGE_O","Longemalle",33,"R",19084.686,21069.514,55.6953309835353,24.7059108,19084.6917382759,21069.5082617241
"S33_R_LAC_O","Rue du Lac",33,"R",30332.96,48686.5,54.7748913568324,31.1389117,30332.9657382759,48686.4942617241
"S33_R_CHENE_O","Chêne",33,"R",35750.35,29009.072,118.117255034529,28.3754225,35750.3557382759,29009.0662617241
"S33_R_CDRY_S","Caudray",33,"R",46176.516,40825.695,66.1131929689009,29.3715652,46176.5217382759,40825.6892617241
"S33_R_CENSU_O","Censuy",33,"R",51582.5,43348.605,152.412056111438,32.6364207,51582.5057382759,43348.5992617241
"S33_R_RCFFS_O","Renens-Gare sud",33,"R",233014.62,175064.8,97.7694500821494,57.5866686,233014.625738276,175064.794261724
"S33_R_EPNEX_O","Epenex",33,"R",15913.678,13391.326,66.2479702300406,27.7488161,15913.6837382759,13391.3202617241
"S33_R_SUCHF_S","Suchet-Forêt",33,"R",27667.736,40700.03,92.5039621182837,33.7348251,27667.7417382759,40700.0242617241
"S33_R_PARC_S","Parc",33,"R",7695.2495,41511.906,76.3758995411736,27.7181581,7695.25523827586,41511.9002617241
"S33_R_CROSE_S","Croset",33,"R",23747.475,77934.82,38.0110606646059,34.729389,23747.4807382759,77934.8142617241
"S33_R_PSPOR_S","Place de Sport",33,"R",8621.031,31747.367,54.5914799072643,28.3526855,8621.03673827586,31747.3612617241
"S33_R_STAND_S","Stand",33,"R",9956.059,24913.031,53.1969184698609,25.3727782,9956.06473827586,24913.0252617241
"S33_R_VEILL_S","Veilloud",33,"R",15395.582,23211.336,48.7194744976816,23.4934795,15395.5877382759,23211.3302617241
"S33_R_PONTE_S","Pontet",33,"R",27665.5,14746.134,105.839468599034,26.5631762,27665.5057382759,14746.1282617241
"S33_R_VLARS_S","Villars",33,"R",6479.375,84260.21,63.4595652173913,40.3488889,6479.38073827586,84260.2042617241
"S33_R_PERET_O","Perrettes",33,"R",1497.4204,19242.03,37.9948306681482,24.8431401,1497.42613827586,19242.0242617241
"S33_R_ENJAL_S","En Enjalin",33,"R",2385.6753,19457.098,45.7129262873152,19.9780666,2385.68103827586,19457.0922617241
"S33_R_RENGE_S","Renges",33,"R",1474.3969,9486.101,56.9652556296511,27.2966863,1474.40263827586,9486.09526172414
"S33_R_MTNY_S","Montaney",33,"R",852.5187,22103.354,44.1212736145335,21.0311201,852.524438275862,22103.3482617241
"S33_R_CHPCU_S","Champs-Courbes",33,"R",1167.0139,33467.656,58.5079963279702,19.7205392,1167.01963827586,33467.6502617241
"S33_R_VENON_S","Venoge nord",33,"R",381.64972,35374.652,173.713546160483,48.3943084,381.655458275862,35374.6462617241
"S33_R_VENON_N","Venoge nord",33,"R",0,18572.104,NA,9.8821499,0,18572.0982617241
"S36_A_RCFFN_G","Renens-Gare nord",36,"A",122960.42,0,118.599504662005,64.8883936,122960.417408333,0
"S36_A_JURA_N","Jura",36,"A",2528.331,5863.8164,59.012303436226,17.083042,2528.32840833333,5863.81899166667
"S36_A_ZING_N","Zinguerie",36,"A",5998.735,17457.004,65.1877821464977,29.8443506,5998.73240833333,17457.0065916667
"S36_A_MARCO_N","Marcolet",36,"A",5135.4336,30089.744,50.7356706430026,32.4977428,5135.43100833333,30089.7465916667
"S36_A_MONGE_O","Mongevon",36,"A",1502.8997,20760.723,52.1948960991615,19.633474,1502.89710833333,20760.7255916667
"S36_A_FELE_N","Feleire",36,"A",533.0356,4933.8804,87.3088567062077,28.0806416,533.033008333334,4933.88299166667
"S36_A_MMM_C","Closalet",36,"A",0,59553.656,NA,12.9717633,0,59553.6585916667
"S36_R_MMM_C","Closalet",36,"R",62297.062,0,109.115316511731,229.0251915,50579.621853,0
"S36_R_FELE_S","Feleire",36,"R",2831.8174,505.26813,47.5529221257177,13.8662387,0,21108.331024
"S36_R_MONGE_E","Mongevon",36,"R",20521.79,1551.8839,49.4993012136815,21.610923,8804.349853,13269.324047
"S36_R_MARCO_S","Marcolet",36,"R",30528.762,5896.2285,98.3205147058824,27.5377712,18811.321853,17613.668647
"S36_R_ZING_E","Zinguerie",36,"R",16155.835,7273.7285,37.2665543386689,26.8699265,4438.394853,18991.168647
"S36_R_JURA_S","Jura",36,"R",1670.3328,1604.0887,164.707171146878,12.0347094,1670.3328,13321.528847
"S38_A_RCFFN_E","Renens-Gare nord",38,"A",59874.777,35.199997,101.419384380565,35.8096352,61561.05649485,35.199997
"S38_A_1-AOU_E","1er Août",38,"A",51651.54,14101.094,93.5074793935077,56.3694734,53337.81949485,12414.81450515
"S38_A_AVNIR_O","Avenir",38,"A",27105.88,4412.8457,98.4549709982701,31.5134833,28792.15949485,2726.56620515
"S38_A_R-14A_N","Renens-14 Avril",38,"A",13780.9,1545.4021,53.3249211356467,18.41503,15608.0568897,0
"S38_A_INDUS_E","Industrie",38,"A",7489.1357,3158.4062,47.9578181448125,19.4752722,9175.41519485,1472.12670515
"S38_A_1-MAI_N","1er Mai",38,"A",6032.944,7107.242,54.5218541698468,21.3477332,7719.22349485,5420.96250515
"S38_A_SAUGI_E","Saugiaz",38,"A",10753.236,16522.404,67.0589671839227,26.9998474,12439.51549485,14836.12450515
"S38_A_BORJO_E","Borjod",38,"A",16490.002,28725.559,64.4257279576461,28.4082422,18176.28149485,27039.27950515
"S38_A_FLIEU_E","Follieu",38,"A",1297.4014,20785.9,55.218013339443,25.2416005,2983.68089485,19099.62050515
"S38_A_BDESS_N","Bourg-Dessus",38,"A",2237.607,56229.75,82.8681290586491,32.7843796,3923.88649485,54543.47050515
"S38_A_PRY_D","Prilly, Eglise",38,"A",0,77815.21,NA,14.7807435,0,76128.93050515
"S38_R_PRY_D","Prilly, Eglise",38,"R",80915.03,0,94.9188267046901,1055.6352624,78807.1853875,0
"S38_R_BDESS_S","Bourg-Dessus",38,"R",44208.344,3684.9028,52.0506161523577,37.1578653,42100.4993875,5792.7474125
"S38_R_FLIEU_O","Follieu",38,"R",14004.804,2508.4058,77.2570730714431,21.3379163,11896.9593875,4616.2504125
"S38_R_BORJO_O","Borjod",38,"R",18822.258,12872.24,45.328652114181,29.4217891,16714.4133875,14980.0846125
"S38_R_SAUGI_O","Saugiaz",38,"R",10593.826,7280.2334,55.6877003714824,25.1928968,8485.9813875,9388.0780125
"S38_R_1-MAI_S","1er Mai",38,"R",6185.792,7008.038,63.0289567430025,21.2928604,4077.9473875,9115.8826125
"S38_R_INDUS_O","Industrie",38,"R",5423.5938,10204.531,98.3792542096963,21.8026463,3315.7491875,12312.3756125
"S38_R_R-14A_S","Renens-14 Avril",38,"R",5818.791,25505.824,30.9591307003257,27.3712164,3710.9463875,27613.6686125
"S38_R_RCFFN_E","Renens-Gare nord",38,"R",0,83182.75,NA,8.5806189,0,85290.5946125
"S41_A_MONTO_E","Montolieu",41,"A",87849.53,0,69.1196880750022,243.2881482,63943.3566055,0
"S41_A_CIGAL_E","Cigale",41,"A",213090.97,10817.105,93.6223969168108,37.4055025,189184.7966055,34723.2783945
"S41_A_ABEIL_S","Abeilles",41,"A",113273.69,13558.771,68.7808798090608,24.7040095,89367.5166055,37464.9443945
"S41_A_BOISS_D","Boissonnet",41,"A",139126.16,24400.896,39.7057986247974,29.773851,115219.9866055,48307.0693945
"S41_A_PBERT_S","Praz-Berthoud",41,"A",16911.703,7711.009,175.331822302811,14.2980992,0,38611.652789
"S41_A_SALA_A","Sallaz",41,"A",16671.799,14617.8,97.479601087942,67.6536718,0,45758.347789
"S41_A_ST-ET_E","St-Etienne",41,"A",453.79993,533.79987,73.4950135992747,18.4079782,0,47892.346729
"S41_A_VALMT_E","Valmont",41,"A",907.6,4391.6006,63.5149592021759,34.0716228,0,51296.347389
"S41_A_FOYER_E","Foyer",41,"A",475.79993,2873.0005,88.3161231884058,31.8277425,0,50209.547359
"S41_A_BOVRE_N","Boveresses",41,"A",944.2,15355.002,44.7717391304348,35.6693841,0,62223.148789
"S41_A_PSECH_B","Praz-Séchaud",41,"A",0,17322.8,NA,12.9592391,0,41228.9733945
"S41_R_PSECH_B","Praz-Séchaud",41,"R",18626.363,0,112.489617486339,925.8874317,48425.7339605,0
"S41_R_BOVRE_S","Boveresses",41,"R",14119.663,1359.8628,77.0764192139738,41.1322404,72358.542121,0
"S41_R_FOYER_O","Foyer",41,"R",2836.713,259.11258,77.4496717724289,27.4126638,62176.342341,0
"S41_R_VALMT_O","Valmont",41,"R",5339.5117,376.61264,93.5908096280088,36.9912473,64561.640981,0
"S41_R_ST-ET_O","St-Etienne",41,"R",256.16266,554.2125,102.824267782427,27.2943107,59300.692081,0
"S41_R_SALA_B","Sallaz",41,"R",423.71265,3268.3127,214.113445378151,65.2426778,56754.141871,0
"S41_R_PBERT_O","Praz-Berthoud",41,"R",8947.281,51717.242,46.9681289756526,22.5921416,38746.6519605,21917.8710395
"S41_R_BOISS_M","Boissonnet",41,"R",29783.033,156018.31,65.4623009781131,30.4331871,59582.4039605,126218.9390395
"S41_R_ABEIL_N","Abeilles",41,"R",9820.566,143525.7,98.3309650680876,26.9539673,39619.9369605,113726.3290395
"S41_R_CIGAL_O","Cigale",41,"R",12470.92,269570.1,62.6778616241829,38.1740675,42270.2909605,239770.7290395
"S41_R_MONTO_E","Montolieu",41,"R",0,71961.88,NA,15.3919844,0,42162.5090395
"S42_A_SALA_D","Sallaz",42,"A",125738.41,0,93.9164306514021,528.086502,124368.413564286,0
